,출근출발_EE,출근출발_EH,출근출발_EW,출근출발_HE,출근출발_HH,출근출발_HW,출근출발_WE,출근출발_WH,출근출발_WW,출근도착_EE,출근도착_EH,출근도착_EW,출근도착_HE,출근도착_HH,출근도착_HW,출근도착_WE,출근도착_WH,출근도착_WW,퇴근출발_EE,퇴근출발_EH,퇴근출발_EW,퇴근출발_HE,퇴근출발_HH,퇴근출발_HW,퇴근출발_WE,퇴근출발_WH,퇴근출발_WW,퇴근도착_EE,퇴근도착_EH,퇴근도착_EW,퇴근도착_HE,퇴근도착_HH,퇴근도착_HW,퇴근도착_WE,퇴근도착_WH,퇴근도착_WW,읍면동
374,3018,2242,3077,5832,1164,20461,823,963,1549,3018,1423,1508,14496,1567,47678,1667,1261,1943,12503,20416,3301,3670,2087,2532,5434,25471,2677,13467,7004,2423,9038,1207,3230,9169,11853,3824,창신1동
375,1160,835,517,11395,1081,39859,548,311,550,880,1358,616,2678,703,14405,448,1010,775,4334,4637,751,7340,1160,3708,1765,6795,1241,4848,16080,1115,2346,2237,1077,1195,19956,1026,창신2동
376,833,289,454,4420,529,19242,972,366,458,525,526,605,2355,470,7938,295,525,341,1970,3151,586,3376,987,1535,1460,4383,676,1908,6816,1027,1418,1146,754,1009,11793,767,창신3동
377,2994,1453,1437,18443,1550,68972,956,804,1134,2448,2314,1249,11753,1076,25153,836,1341,940,9261,14043,1974,13286,2414,3779,4818,14384,1619,9838,28077,2331,5788,3936,2426,6041,37725,3783,천연동
378,5242,2971,4196,41605,3016,125106,2853,2469,4808,4034,6403,2907,21325,2802,52354,1895,5038,3249,17138,36063,4153,28785,5411,11014,8996,30277,5044,17239,56155,6050,17175,6875,7278,7891,72786,6135,천호1동
379,7311,5312,4296,36332,2223,123774,2807,2123,2682,5481,4649,2581,27483,1942,68813,2475,3690,2521,29298,56478,7359,27600,5012,8877,12014,47600,6186,31481,52894,6430,27601,4944,6779,21258,74281,5563,천호2동
380,4965,3152,2728,33009,2934,111781,2146,2255,2614,3971,4038,2211,17859,2328,44130,1761,3188,2097,21532,30860,4554,25650,5179,7964,7888,31555,4760,27797,48730,5486,21668,6883,7266,16841,69144,6086,천호3동
381,1944,902,824,13594,1248,49296,861,788,1001,1757,1826,1092,8301,1252,34477,627,1151,995,8403,13358,1693,10313,2745,3163,5172,18916,2036,8797,20205,2483,6959,2857,3285,6343,29680,2573,청구동
382,12480,6150,7933,27326,2176,79548,4639,5935,3961,13119,3612,8244,59202,2217,248620,5969,1518,5276,83808,73167,17087,30623,2554,6555,57324,135464,12944,74725,50356,14830,42707,2863,14988,53527,47364,8547,청담동
383,3833,2305,2152,17960,1419,54089,1703,1457,1778,3728,1811,2310,19456,1339,58164,1875,1492,2074,17925,33797,4635,12101,2431,4450,10990,36723,4423,16279,25915,4255,10788,2754,4444,10073,34456,4090,청량리동
384,6512,3863,4595,37107,1744,177974,2199,2278,2235,5101,3890,2573,30371,2577,89779,2197,2556,1859,36016,60818,6919,31812,6842,7975,14171,53236,5329,40150,50790,7968,33657,4711,10634,28937,109500,7553,청룡동
385,960,831,419,12479,680,38909,394,410,689,843,1353,323,4228,768,8438,232,735,318,2684,5456,460,7667,1385,1955,1144,4172,628,2987,16790,837,2896,1381,728,1034,22723,964,청림동
386,3985,2794,2482,16920,751,48441,2594,1523,1227,9233,1798,3295,25024,480,84397,2362,1044,1884,48599,32156,4509,14319,621,2935,15363,40970,3776,22501,26910,2572,11628,1169,1839,11763,27971,1543,청운효자동
387,5219,3164,2687,22807,1523,88721,1676,1515,1667,4791,3117,2884,22688,1656,93265,2007,1743,2574,23650,29115,4313,21267,3134,5348,16173,46340,5439,22690,34763,4202,15029,3113,4166,14244,51767,4307,청파동
388,11257,4130,12206,33234,3591,116389,5675,3788,5889,10952,4573,11112,69085,2350,311329,5585,2783,6878,59831,60194,12049,28227,4574,8913,76493,167205,14722,46745,49114,11166,21544,5402,7025,36373,69608,12484,충현동
389,2892,2357,2950,17164,582,48206,1062,1088,1168,2629,1811,1241,13555,424,27687,1251,709,796,10297,17444,2209,12914,680,2185,5095,16019,1436,8684,29191,1950,5807,784,1701,5117,26943,1553,평창동
390,2688,1086,1145,19653,1299,62582,1115,692,1366,1617,2666,1222,5463,879,14708,726,1800,1031,6480,10630,1431,13503,1869,4346,3254,10342,1866,8063,26564,2457,5436,2790,1697,3901,34445,2040,풍납1동
391,8911,8247,4574,24462,1760,83204,2810,5352,2702,19764,3422,4017,79881,1904,133030,5404,1966,3035,39638,55374,6758,24259,2605,6135,34130,90175,5901,16937,39464,4130,15962,2742,3552,10531,46005,3129,풍납2동
392,4305,2592,2877,7130,941,19088,2616,2094,1744,5212,990,4799,26516,945,163847,2660,625,3924,41666,33492,6912,7888,1006,2048,36629,100507,10704,36401,12062,7034,17736,1265,5812,23803,12756,9090,필동
393,5420,5377,2861,30412,1475,104954,2563,2944,2009,6567,3337,2864,47743,1851,107082,3146,2225,2781,26242,65184,6688,29761,3169,9151,13386,52064,5355,22581,49288,4125,27901,2812,5782,13113,63815,3082,하계1동
394,2298,1434,837,18891,1304,67804,828,766,1110,1581,2225,602,7177,906,13528,552,1456,572,5715,9119,903,17267,2070,5660,2403,7411,990,6443,30114,1678,4883,2929,1200,2080,36888,1311,하계2동
395,11413,4279,7600,30717,2032,106062,5974,4919,4694,14693,5095,9853,66004,2181,311355,6952,1622,6221,83186,113968,15900,25175,3374,5154,63302,189077,10920,93013,44614,11373,67177,3106,10385,78886,62285,7757,한강로동
396,9135,5390,7094,28328,1308,75512,3700,3338,2494,9271,3292,4734,46488,1327,142173,4297,1331,2473,56227,55084,8946,24698,1681,4793,30265,85165,5218,59646,45967,8234,39651,2042,7222,44589,44631,3965,한남동
397,3991,2565,2970,16856,877,52245,1565,1228,1627,3437,2148,2310,16518,827,64191,1596,1086,1476,35542,28201,5401,14278,2329,3842,14860,38585,4034,37549,23642,5229,24271,1642,5066,30488,31929,4701,합정동
398,4712,3705,3469,18734,2063,63334,2212,2023,2618,4578,2252,2532,29850,2494,65834,2503,1449,2752,36631,62251,8204,14949,6548,5471,13469,41721,6601,42474,27316,6032,41369,4822,10962,33647,41734,8446,행당1동
399,2915,1269,950,28538,1989,108945,1223,1222,1634,2297,3564,1276,9877,1908,31799,730,2184,1203,10396,17752,1863,22052,4712,5362,4784,17390,2155,10381,44096,2834,8363,4405,3482,4080,63646,3040,행당2동
400,3462,2338,2005,28078,1704,114735,1311,1300,1709,3098,3848,1926,17001,1777,45402,1296,1999,1372,14660,25558,3168,21909,3828,5307,7452,26271,3020,15059,40170,3649,12097,4783,3608,10051,67701,3602,행운동
401,3873,2914,2221,23475,1050,78447,1618,1952,1787,5494,3087,2935,31773,1192,86884,1985,1840,1883,48390,43287,6417,28493,1943,7828,16930,49590,5078,49789,40078,6045,32475,1886,7651,26713,47379,8233,혜화동
402,2312,1361,956,23414,1121,72114,1028,669,1166,1431,2722,942,6100,962,11984,662,1493,818,4894,9136,1035,15112,1814,4070,2416,8963,1261,5946,32754,2089,4101,2487,1354,2200,40952,1930,홍은1동
403,4513,4217,2477,29978,1799,97685,2279,1812,2330,4569,3453,2656,28132,2079,73394,2016,2529,2589,19109,39217,4050,23275,3138,7914,10361,34034,4288,15349,48269,4394,16341,3958,4941,7823,57537,3815,홍은2동
404,3758,2637,2067,32319,1543,118884,1511,1153,1510,3092,4062,1791,16092,1307,32931,1354,2645,1245,12723,27822,2740,22510,3615,6509,5632,21332,2168,14017,49317,3146,12141,3172,4141,8508,70565,3252,홍제1동
405,1568,1130,737,12720,723,53149,397,547,688,1204,1457,545,5635,673,9822,432,898,412,3997,8273,853,9619,1431,2427,1715,7110,896,4042,20994,857,3516,1852,673,1849,30192,739,홍제2동
406,2968,2550,1661,18081,1040,60802,1038,912,1192,3056,2633,1228,17200,1595,30315,1248,1804,1039,11403,31933,2716,12223,4019,3769,4776,21749,1828,14006,25894,2921,16800,2624,4259,8433,37759,2957,홍제3동
407,6412,3228,4075,46924,2439,192708,2545,1924,2404,4642,6463,3522,21109,2442,57807,2064,4258,2333,20034,38070,4953,31879,5724,9678,12160,40076,4244,23807,63368,6205,19866,6435,6265,15776,114085,5591,화곡1동
408,2031,797,1008,16739,1151,58607,718,374,799,1203,1881,952,4264,643,11584,427,1290,586,4217,7221,1109,10318,1804,3407,2202,9737,1158,4868,21230,1618,3638,2710,1549,2038,32196,1463,화곡2동
409,2843,1717,1291,18764,1159,63820,1082,876,1269,2852,2384,1457,14316,1487,29848,1198,1457,1466,12951,31847,3324,12911,4588,3962,4846,19558,2125,15835,26279,3249,19015,3469,5414,10742,39938,3641,화곡3동
410,2256,1623,1197,20075,1127,69311,1004,736,1033,1925,2119,1075,9065,983,24012,875,1592,1007,6757,13745,1582,14636,2097,4688,4028,14168,1897,8014,29011,2316,7118,2630,2398,3932,40377,1955,화곡4동
411,4788,5077,3757,22714,1237,86583,1753,1823,2251,4206,2581,2093,27290,1321,54301,2272,1847,1674,15144,31426,4220,19381,2089,4850,9961,34792,3032,17740,36877,4679,19383,2363,6385,13378,51860,4452,화곡6동
412,5648,4079,5217,35417,1841,140379,2710,2164,2804,4912,4711,3398,26660,2508,61330,2002,3317,2153,25080,51820,5825,26494,6039,8203,13089,37705,3560,27709,51650,6346,27749,3828,6109,19758,86926,5070,화곡8동
413,3981,2248,2388,32377,1523,144612,1591,1167,2037,2942,3848,1922,15599,1803,34333,1183,3076,1751,11307,19406,2549,25419,3203,7602,5521,22300,2308,13699,48992,3608,10684,3370,3573,8250,83014,3707,화곡본동
414,7219,5918,5182,29428,2599,130241,1890,3677,2820,8496,4361,3405,52120,2705,98437,3539,2361,2936,59948,60871,9841,34947,4969,13926,19069,57530,8332,83523,47796,8416,58633,5727,14133,56398,82202,11638,화양동
415,2778,1476,1794,13745,1612,50164,1845,1473,1577,2567,1697,1975,12400,1680,46746,1482,1300,1633,17016,32751,4491,11505,4056,4573,7365,34764,4350,17646,20259,3398,15792,3606,3528,11518,31892,3784,황학동
416,3267,3069,1477,18529,1378,49177,1210,2172,1022,6043,2017,2309,41725,1663,85687,2581,1072,2145,23175,33273,4366,21027,3059,5938,12449,43018,4820,22991,30867,3501,22267,3455,7251,11962,31781,4405,회기동
417,9724,4743,6066,6300,1266,19517,4865,4329,4968,14337,1191,13551,61812,1354,420063,6179,585,8482,92745,111163,18577,5146,1874,2345,95072,288158,27625,72635,8701,8861,30176,1317,6403,43136,11377,13252,회현동
418,1802,2353,869,9493,909,34004,503,804,780,1974,1199,739,10530,987,19855,736,750,766,7098,11657,1269,8991,2010,2546,3876,13923,1524,5951,14911,1326,5338,1859,1316,3033,19581,1351,효창동
419,1969,965,931,15730,917,53801,933,598,833,2081,2745,1367,7572,695,25399,870,1134,840,10214,10513,1816,12450,1210,3136,5450,14955,1695,11348,22383,1848,6133,1536,1649,6436,32246,2579,후암동
420,4638,2428,2589,26043,2463,86385,1814,1359,2620,3018,2724,1611,13420,1920,29929,1470,1775,1491,17198,27797,3436,25768,5147,8352,6270,21324,3302,21025,38686,4122,18571,5034,5061,10615,52195,5190,휘경1동
421,3935,4241,2121,22535,1731,70844,1335,1436,1485,4285,2723,1737,24256,1533,50831,1931,1744,1847,13217,22226,2966,22349,2793,6505,7744,24440,3020,11004,35442,2820,10616,2818,2979,6940,42517,3031,휘경2동
422,4965,3890,3823,28249,885,94104,1919,2866,2264,6632,3843,3188,44149,1752,80599,2861,1786,2422,26344,41181,5190,28186,1624,7457,18227,54162,4162,19805,47488,5182,17678,1442,5550,14219,57204,3072,흑석동
