,출근출발_EE,출근출발_EH,출근출발_EW,출근출발_HE,출근출발_HH,출근출발_HW,출근출발_WE,출근출발_WH,출근출발_WW,출근도착_EE,출근도착_EH,출근도착_EW,출근도착_HE,출근도착_HH,출근도착_HW,출근도착_WE,출근도착_WH,출근도착_WW,퇴근출발_EE,퇴근출발_EH,퇴근출발_EW,퇴근출발_HE,퇴근출발_HH,퇴근출발_HW,퇴근출발_WE,퇴근출발_WH,퇴근출발_WW,퇴근도착_EE,퇴근도착_EH,퇴근도착_EW,퇴근도착_HE,퇴근도착_HH,퇴근도착_HW,퇴근도착_WE,퇴근도착_WH,퇴근도착_WW,읍면동
122,2424,2002,1450,24045,932,93955,940,1005,801,2253,3155,1343,10813,910,27976,856,2371,1076,7869,15695,1800,16280,1615,4342,3915,18699,1703,9207,35605,2437,8218,2047,2688,5137,57676,2432,미성동
123,3333,2183,1497,16350,1316,56165,1158,1851,1193,3263,2093,1910,21165,1364,65912,1381,1762,1492,15711,36217,4142,11792,3319,4137,8921,39752,3464,16900,24999,4167,16521,2312,5135,10279,38266,4511,미아동
124,5809,1845,3175,25895,1919,87706,1995,1578,2702,5156,3512,3318,20651,1492,76349,2179,1328,2617,27676,31473,5196,28230,2981,8514,15521,48501,6630,26601,45813,5910,16241,3908,3920,15997,52907,5555,반포1동
125,4541,4291,3676,16222,1035,38653,2863,1942,3554,4967,2363,2859,29196,1270,52644,2600,1003,2946,17830,30533,3993,17263,1704,3915,9069,34784,5131,16134,29252,4393,13115,1891,4631,6819,23837,3549,반포2동
126,4592,2988,3399,13169,865,39205,1750,1492,2692,4834,1772,1607,21888,899,35667,2724,714,2114,23902,50712,5558,12769,2184,3056,6420,26945,2809,27794,21292,2837,24935,1819,4446,12951,25275,3556,반포3동
127,11545,9036,9781,29171,2429,78455,3452,5638,4937,15614,3490,5292,85790,2225,162137,5745,1476,4054,70417,142325,14080,24060,4472,5613,27585,109522,7426,72055,44391,6718,65836,3566,13625,45183,50339,6401,반포4동
128,833,497,583,1652,145,3437,330,260,366,779,221,407,3241,134,8044,368,99,371,3703,7051,884,1199,177,392,1509,6819,758,3543,2150,585,3898,178,594,1965,1860,428,반포본동
129,7440,5345,5979,26660,1238,96724,2297,2712,2659,7631,2616,3289,48805,1454,90591,3654,2128,2669,24410,44335,5625,24733,2322,6125,15265,55750,5144,18891,48306,4348,17385,2231,5247,10515,60189,3581,발산1동
130,2995,1827,2033,19507,897,61142,1483,913,1571,3147,3571,2206,17755,887,63426,1403,1843,1445,16960,28901,3793,16857,1650,3943,12545,41186,3240,15943,33065,3763,15560,1485,4553,11975,39877,4695,방배1동
131,3148,2253,3186,12836,701,37695,1308,1132,1535,2701,2093,1605,16218,798,43338,1469,1102,1406,17450,27559,3271,10259,1607,2222,7421,27082,2641,22237,21003,3089,17900,1304,3602,21964,25755,3369,방배2동
132,2932,2117,1696,10584,512,29513,1422,1225,1271,3069,1344,1700,16003,456,46417,1447,548,1492,8266,12985,1849,9932,756,2003,7387,27736,3264,7062,20626,1933,5478,1098,1236,3925,18673,1580,방배3동
133,5222,3556,2784,30083,1493,81957,2157,2183,2041,4771,3972,3675,24091,1677,91867,2062,2330,1859,22611,41980,4407,24116,2818,5473,15340,58171,4620,22350,44976,5667,22857,3038,6036,13391,53185,4238,방배4동
134,3498,1647,1935,23420,1187,59537,1496,1707,1701,3153,3235,1752,14142,872,46449,1167,1299,1522,12548,22279,2571,21748,1582,4471,7769,30987,2379,13805,40176,3805,11682,2039,3919,6639,38888,2554,방배본동
135,2993,1364,1454,15993,746,50325,1110,1514,1130,3089,3099,1935,15674,1162,50252,1273,976,1267,18163,50172,4226,14329,2003,3168,7748,34633,2556,20688,26561,3625,45360,1594,13538,13384,32091,3532,방이1동
136,8629,4536,5208,25819,1605,106276,2381,2236,2401,6161,4007,3398,29014,1618,97253,3019,2704,2602,35100,48770,6664,21558,2561,6414,15256,61022,4913,55550,39223,7243,41414,2631,11127,36636,68181,12494,방이2동
137,4117,2190,2385,23972,1355,66898,1564,1423,1514,3357,2349,1673,18168,1516,52766,1561,1955,1172,15978,43753,4354,14485,3160,4901,7876,36498,2782,17934,31911,4474,21739,2340,5356,10443,43102,4201,방학1동
138,1463,1048,562,11068,612,28728,634,358,671,1381,1404,810,6155,512,11501,513,858,583,4678,12973,1123,7659,1193,2076,1898,8468,1006,5483,16660,1513,5928,1038,1424,2310,18252,1345,방학2동
139,2360,1955,1181,26400,987,74744,882,946,906,2271,3225,1183,13023,933,19785,854,2217,1090,7408,15444,1488,20634,1269,4171,2933,12150,1424,8798,46027,2324,6586,1461,1357,3394,47804,1611,방학3동
140,3854,1753,1816,29484,1471,87793,2356,1733,2963,3487,3504,2620,15747,1691,40763,1516,2076,2011,15263,31166,3944,22041,3193,5013,7818,29123,3245,16265,44399,5197,15533,2863,4605,8011,55966,4399,방화1동
141,4616,1735,3244,18308,885,55967,2023,1052,2034,4880,2480,1908,12414,802,33439,1963,1957,1578,22711,38085,4510,12262,1473,3370,6715,23277,2645,22151,27194,3838,15931,1673,2867,14046,35004,3198,방화2동
142,2233,2016,1218,15767,715,53455,1137,1249,1085,1705,1668,909,10364,639,23349,990,1009,895,6566,14536,1756,11972,980,3120,3610,14670,1376,7017,25857,1876,5415,1167,1403,3062,34171,1475,방화3동
143,3373,2029,1682,19662,1382,62603,1304,1635,1369,3162,2174,1944,15827,1354,58983,1525,1696,1496,15854,30660,3647,13939,2669,4929,8586,42638,4509,17091,27898,4329,15323,3054,5773,9879,40084,3912,번1동
144,2735,3111,1925,21443,881,65323,1342,1197,1347,2210,2018,1462,13853,841,24153,1128,2054,1086,6935,15383,1813,13815,1274,3798,3861,15480,1597,7880,32114,2364,7607,1855,1941,4072,39941,2379,번2동
145,2029,2242,832,16649,446,47590,1039,693,600,1492,1775,854,8794,455,19073,590,1129,678,5804,13477,1289,9814,886,2999,2747,12543,1038,5995,23390,1682,5444,883,998,2491,29989,1303,번3동
146,1595,965,873,11992,773,35497,682,475,444,1359,1397,512,5385,626,14310,473,950,442,6555,9140,1007,9424,1158,2480,2527,9088,878,7081,17663,1289,4653,1060,1337,2788,22335,930,보광동
147,2162,938,1035,19620,1054,73726,905,664,883,1725,2370,978,7604,1208,19938,632,1710,794,6800,13845,1365,14614,1891,3817,2855,11627,1557,8090,29765,2105,6375,2920,1689,4026,46283,2986,보라매동
148,2728,1097,1634,19069,1255,70589,1247,1100,1597,2295,2406,1581,10903,1072,43777,962,1503,1374,10118,15766,2496,14347,1930,4943,6627,25967,3015,10767,29242,3384,8123,2177,2837,6084,43516,3259,보문동
149,2072,1260,1831,14559,344,36820,852,779,891,2174,2005,1210,12842,451,27897,830,713,878,10367,17117,1953,11678,538,1911,5607,17564,1521,7949,26316,1684,5482,485,1478,4168,23682,1156,부암동
150,2026,1026,1234,15410,1121,48690,855,842,1002,1283,1483,710,6787,1026,15731,411,957,683,5732,9507,1003,13680,1518,3018,2369,10222,1183,7057,28140,1760,4549,2304,1531,2388,28961,1526,북가좌1동
151,5601,3800,3792,42496,2163,133917,2218,1998,2632,4313,4648,2347,24045,2074,51908,2014,3335,2203,19214,40861,4053,29953,3938,8744,9742,34591,3166,21469,69500,6189,20199,3970,5605,9927,85044,4908,북가좌2동
152,2655,1723,1934,11904,965,44714,2353,1508,1143,3321,1388,5630,17609,1151,116984,1301,964,2444,12552,15977,2643,9528,1964,2659,32398,64340,4365,8930,20455,4235,5287,2019,1717,5225,26898,1580,북아현동
153,3276,1916,1271,33923,1228,110441,970,1056,1385,2473,3432,1257,14778,1368,25902,1164,2225,1285,11664,27386,2333,21950,2630,5462,3904,20537,2100,13759,51471,2694,11489,3420,2986,7180,70395,3197,불광1동
154,2521,1192,939,25615,1183,81801,993,816,854,2413,2571,1174,12353,831,26156,898,2091,1119,8624,17331,1534,18267,1900,4722,3952,14994,1581,10035,40910,2725,8514,2586,2427,5104,51848,2087,불광2동
155,3786,3336,2659,13028,1098,39989,1441,2686,1671,5875,1652,2284,40712,1461,78268,2219,955,2003,33554,44504,5359,15734,2616,3935,17572,54134,5469,28826,23145,4823,23392,2019,5677,17659,26712,4133,사근동
156,3368,1932,2506,20816,1495,87815,1256,1111,1172,2815,2298,1681,15888,1426,43778,1006,1947,1271,19198,31476,3320,15648,3052,3752,7112,31425,3014,25462,32323,3787,19574,3171,5093,21827,55075,3781,사당1동
157,4340,2948,2825,29456,1302,103428,1592,1609,1679,4592,3429,1936,25197,1631,48335,1679,2284,1685,22256,52983,5039,19370,3556,5210,7390,31085,3020,26651,46456,3904,25128,2443,4628,19977,67575,4230,사당2동
158,2347,849,969,23205,1289,71319,797,765,910,1349,2544,863,6094,791,11677,518,1861,643,5410,7866,786,14760,1336,3520,2332,7146,1162,6287,34805,1681,3542,2472,1005,1956,42974,1272,사당3동
159,2145,1360,1087,16978,934,60760,712,761,908,1653,1708,889,7346,1029,16261,692,1413,651,6623,14469,1509,11507,2477,3255,3130,11193,1199,7867,23796,1956,7114,1918,1674,4152,38778,1638,사당4동
160,1817,1196,1037,13026,638,45195,833,756,1007,1499,1716,822,7619,769,15478,633,1099,753,4820,8906,965,9668,1205,2151,2473,8914,1137,5477,21349,1839,3813,1397,1268,2499,28733,1532,사당5동
161,5672,3028,5478,10761,745,30802,2669,2994,3258,7975,1677,7280,40974,967,210979,4257,925,4284,45555,53290,8671,8551,1055,2003,37440,124486,9511,40166,17308,6810,23721,915,5992,35052,20194,7849,사직동
162,2314,782,806,24269,956,87711,663,873,894,1714,2382,719,7791,884,19807,567,1590,636,8657,17700,1327,18672,2220,4953,3119,13773,1319,9689,40725,2346,8340,2283,2730,2848,53449,2092,삼각산동
163,4072,2728,2259,20513,1356,81122,1527,1486,1622,3765,2737,2229,23183,1644,70509,1706,1877,1669,22361,45446,4672,18999,3805,6396,10968,43400,4949,23735,35584,4638,23987,3332,6447,13824,53299,5085,삼선동
164,7862,4148,6853,13286,1220,38605,3989,4185,4378,12628,2642,11245,65138,1159,368694,5710,1013,6329,85600,104184,18133,13810,1803,3355,71034,208079,13940,65228,22356,10940,45461,1597,9097,51658,23230,12793,삼성1동
165,8205,3302,5141,27554,1799,85497,3732,3359,4494,8055,3677,6856,38302,1488,219181,3630,1512,4929,46160,52640,10444,31866,2638,8142,46752,131583,13480,37736,50535,11223,20513,2965,6991,22566,52786,9394,삼성2동
166,2250,1333,1178,21544,618,61373,911,613,684,1715,2306,1232,8616,742,20251,582,1625,713,6187,13053,1422,12756,1281,4102,2901,13435,1417,6969,31142,1886,6123,1293,1468,2840,39487,1668,삼성동
167,2531,1341,1183,25585,1074,83621,1156,822,884,2517,2746,1221,13040,997,30012,831,2483,905,9114,19436,2328,17716,2271,5262,4058,17338,2021,10237,39111,3245,8553,2382,2568,4052,51933,2922,삼양동
168,4623,2179,1933,28908,1597,115695,1634,1051,1618,3523,3647,2324,13103,1347,41504,1309,2332,1462,17303,29464,3010,26560,2505,7641,8313,28202,3071,19146,45583,3795,16113,3139,4052,8021,72597,3164,삼전동
169,1262,870,930,3040,110,5837,543,626,593,2311,441,1584,7811,124,29782,1550,129,740,16154,14204,2118,2592,125,591,6083,19197,1575,9783,5253,914,3673,112,550,3841,3835,587,삼청동
170,1143,540,684,9136,855,29429,396,458,667,1207,1241,353,7758,599,16806,615,749,538,9657,16982,1738,7064,1291,1819,1992,11405,1791,8633,15186,1495,8681,1708,2810,3940,18006,2142,상계10동
171,4254,2362,1682,33242,1072,107917,1436,1477,1442,2858,3342,1730,16002,1007,34184,1165,2777,869,12190,27681,2996,21483,1884,6138,5032,21797,2017,15357,50383,3222,12745,1936,3101,8051,67426,2652,상계1동
172,4558,3018,2578,28210,2178,95545,1753,2676,1760,4158,3272,2181,25581,2061,63583,1601,3055,1950,32843,75136,6703,20419,4741,6905,7411,41952,3997,42034,42655,5978,51924,4256,12559,28882,61826,7560,상계2동
173,3434,3113,2194,23837,872,69235,1392,1679,1728,1960,2225,1148,11974,743,24002,1130,2335,1094,8181,18521,2198,15442,906,5345,3715,17876,1809,8726,35604,2686,7475,1109,2500,4945,41894,2250,상계3·4동
174,1908,1325,825,19248,1156,56369,862,915,1134,2015,2541,1214,10696,1447,19492,816,1933,972,8268,21984,1890,12238,3154,4458,3497,16557,1696,9658,27383,2637,10862,2306,2622,4332,36911,2411,상계5동
175,6910,7121,3908,31088,1724,115567,3161,4477,2539,8856,3335,3053,65040,1952,132059,4072,2807,3002,40987,108543,8951,26982,3987,7660,15156,79314,7297,37862,55694,7050,50266,3636,11407,25394,74893,5929,상계6·7동
176,2439,2084,1188,21668,1000,86848,754,902,1385,2562,2935,993,13974,1225,21873,972,3116,1085,9474,23931,1851,16710,2485,5170,3299,15194,1797,9863,35580,2400,11157,1711,2739,4461,53487,2307,상계8동
177,2051,1007,1061,21628,1051,73194,845,810,808,1642,2273,1086,9429,922,24112,507,1897,712,6315,14349,1149,16578,1625,4331,2766,11736,1466,7136,36461,1810,6853,2192,2289,2599,45272,1895,상계9동
178,4876,2541,3173,42428,1459,142447,2170,1866,3383,3886,4705,2271,19165,1346,45187,1685,3560,1994,18655,30832,3849,32152,2414,8231,9415,32737,3093,19502,66217,5380,15570,2239,4734,9850,90315,5130,상도1동
179,3768,3014,1990,21133,1286,72101,1439,1405,2661,3469,2528,1668,20646,1747,37780,1812,1763,1747,15456,38610,3637,14578,3486,3665,6303,26279,2807,15720,29489,3939,17430,2536,5016,9079,47339,4118,상도2동
180,2188,1104,918,20434,1183,72127,963,642,1305,1891,2231,1018,6927,954,14262,666,1542,816,6130,15023,1519,11664,2582,3168,2090,8578,1240,7680,25721,2067,6731,2623,1656,3535,46749,1947,상도3동
181,3205,1201,1247,30226,1383,108671,1628,929,2011,2529,3495,1774,11167,1277,19161,889,2500,1180,7532,13917,1618,20209,2267,5196,3762,15407,1800,9448,44793,3250,6235,2928,2207,3649,68121,2852,상도4동
182,1761,863,818,16820,1071,60664,891,759,1046,1509,2256,801,8964,856,17887,554,1180,654,5003,8340,877,13275,1548,2782,2572,11375,1340,5819,26521,1651,3411,2503,1420,2320,38685,1320,상봉1동
183,4753,2690,3262,19379,1265,81014,1796,1529,2062,4248,1988,2029,21342,1665,54607,1804,2066,1585,26954,69764,6994,13708,4840,4429,7896,42977,3497,32095,28490,4498,38878,2924,6508,24359,55540,4911,상봉2동
184,6474,3456,4622,23335,1196,84046,2864,3468,2470,7682,2039,7131,43944,921,233990,3418,1510,3341,32512,52889,7468,19873,1084,4190,39664,139441,5747,23857,40243,7094,19089,1276,6589,18050,47949,3826,상암동
185,6127,5384,3944,33776,1512,112730,1636,2520,2789,6593,2928,2297,40651,2177,58601,2754,2547,2259,22653,50144,5143,26187,3623,6938,8490,35801,3840,23002,57502,4295,23837,3223,5972,11601,69772,5444,상일동
186,4110,2680,2593,24873,1397,78201,1666,1463,1942,4142,3292,2225,22889,1143,55261,1651,1608,1197,38999,29859,4714,28071,2065,6324,13037,39332,4900,35475,44397,5439,20395,2682,5557,14491,49387,4658,서강동
187,9623,6984,6541,28974,2040,92723,3095,4526,2991,10471,3926,7469,58324,2251,278055,4111,1792,3869,148854,162144,20739,29704,4878,6951,49455,176413,12252,180386,48898,18278,147927,3491,29972,108080,65130,14719,서교동
188,1918,785,981,19018,946,63791,706,450,713,1388,1857,881,3708,704,8495,470,1450,535,4517,6454,809,15698,1427,3900,1789,7196,1203,6044,30797,1579,3971,1797,1566,1916,39237,1475,서림동
189,4524,4635,3669,16998,591,44208,1796,1926,1683,3309,2034,1858,15499,445,39707,1591,975,1078,19291,24163,2943,13892,684,2577,8180,26541,1480,13095,28655,2804,7853,878,1512,5901,29491,1639,서빙고동
190,3752,3389,2357,19238,1432,92643,1138,1417,1581,3331,2099,1205,15858,1317,32088,1127,1966,1109,19986,34600,3820,15712,3561,4552,5088,23792,2498,27810,30451,3441,26837,3265,5751,18212,59902,3999,서원동
191,6320,2980,4871,27926,2131,78260,3670,2698,3602,6740,3617,5881,34206,1477,164519,3333,1788,3638,34492,44464,7524,25541,3212,6131,31398,100866,9313,32330,44327,8613,20498,3022,5449,24407,48714,9392,서초1동
192,9001,4798,7803,21181,1723,69168,4478,4141,5499,9715,2675,8603,52918,2351,268459,4891,1548,5802,51551,59968,11204,23281,3103,5379,53294,151262,19046,43398,38101,11854,27081,2832,7233,37896,44249,11320,서초2동
193,15528,8965,11549,44703,2331,141492,8336,8893,7102,15564,5978,15230,88456,1999,485065,7771,3550,8683,81822,121493,19289,38763,2996,9645,90235,295232,21004,72237,70696,19460,58854,2895,15618,55046,88439,12944,서초3동
194,6195,2709,4365,27708,2082,77336,2631,3983,3415,8506,3479,6089,40638,1619,178366,3651,1156,4575,67739,62876,10546,26388,2623,5929,31283,99656,12977,69803,47279,8414,41566,3609,7910,45448,48312,10199,서초4동
195,3635,1556,1400,25230,1179,80428,1165,721,1242,2805,2724,1563,12219,1190,32387,972,2271,1235,11611,22785,2429,16502,2404,5036,4847,21811,1930,15109,36778,2987,12508,2413,2652,8748,50622,2638,석관동
196,5154,2676,2639,27647,1937,110896,1951,1603,2059,4408,3775,2780,21795,1964,62435,1982,2548,1886,23072,37997,4757,23786,3231,7325,10995,40306,4132,28007,41473,5811,22743,3052,6851,15369,71426,4928,석촌동
197,4692,3712,2141,20426,1320,70842,1977,1650,1670,5152,3272,2595,26294,1896,84234,1951,1923,2282,16517,32925,3590,17842,3533,5120,13075,51624,4187,16019,34652,4775,14710,3046,4159,9130,46536,3335,성내1동
198,4308,2009,1953,25679,2166,79636,1523,1149,1466,3371,3009,1834,17125,1782,38013,1409,2313,1355,20754,36167,3960,16790,4649,6001,6134,29346,3212,23351,36448,3923,22517,4212,5269,17415,51647,4463,성내2동
199,6822,5507,3701,30389,1699,98378,2533,2284,2718,6459,4182,3219,29199,1650,79087,2547,2538,2658,25125,49959,6136,22105,4030,6416,12371,56063,5046,28544,41756,5063,28350,3400,7358,18257,66748,5339,성내3동
