,출근출발_EE,출근출발_EH,출근출발_EW,출근출발_HE,출근출발_HH,출근출발_HW,출근출발_WE,출근출발_WH,출근출발_WW,출근도착_EE,출근도착_EH,출근도착_EW,출근도착_HE,출근도착_HH,출근도착_HW,출근도착_WE,출근도착_WH,출근도착_WW,퇴근출발_EE,퇴근출발_EH,퇴근출발_EW,퇴근출발_HE,퇴근출발_HH,퇴근출발_HW,퇴근출발_WE,퇴근출발_WH,퇴근출발_WW,퇴근도착_EE,퇴근도착_EH,퇴근도착_EW,퇴근도착_HE,퇴근도착_HH,퇴근도착_HW,퇴근도착_WE,퇴근도착_WH,퇴근도착_WW,읍면동
237,9022,5464,8350,14828,3440,62566,4755,4195,5446,7971,2587,4423,38108,2666,119368,4453,2880,4127,25149,29217,6650,12217,2571,6238,19213,64657,7580,28809,18944,9169,18973,3365,16261,20468,43176,11522,신당동
238,4189,2670,1686,22314,1642,72573,1645,1778,1798,3503,3082,1372,17950,1225,32627,1628,1650,1501,9417,14722,2120,16810,2409,4245,6130,18784,2397,9751,30577,3602,7450,3113,2607,5295,41453,3192,신대방1동
239,6614,13979,4521,23787,2428,99535,2489,4131,3218,9066,2967,4343,64343,2622,147638,4287,2266,3757,26461,62170,6918,21338,4876,6163,26279,88025,8636,22949,37715,4378,33153,4952,5457,15190,59001,4144,신대방2동
240,4955,2695,4304,28808,1336,119354,2624,1714,3707,4330,3575,3085,21399,1296,78380,2098,1836,2170,29002,44471,5364,25296,3377,6083,14207,49157,4217,32760,42623,5514,24805,3541,5398,35612,74832,6215,신도림동
241,6718,5299,5605,25494,2255,146332,1793,2030,2697,5974,3770,2351,25365,2365,46116,2331,2383,1789,30387,48373,6275,23479,6364,7178,7654,29659,3821,35338,33208,4741,34616,4801,8724,30234,92065,7725,신림동
242,3555,2205,1512,38034,1935,124540,1466,765,1420,2721,4692,1414,11756,1749,24154,1037,2834,852,11677,20550,2364,26366,3460,7523,5059,17406,2150,14353,51731,4008,12607,3558,3680,6802,72145,3256,신사1동
243,2379,2303,1374,17451,1062,55202,1135,838,871,1878,2469,1196,11211,1337,30988,698,1682,1047,6037,10660,1328,14339,1782,4022,4048,12292,1922,6405,26942,2447,6561,2044,2116,2966,31851,1814,신사2동
244,12805,7523,9027,42230,2253,146061,5872,4565,6166,13518,6016,8808,57755,2340,230837,5874,3045,5166,96041,100311,19310,35490,4558,9434,48814,128360,12049,104059,60667,16479,70958,4684,17321,86367,85885,17883,신사동
245,3920,1535,1992,26469,1894,89154,1872,1595,1814,3306,4187,2199,14293,1390,48907,1270,1813,1625,14829,23261,3264,24713,3267,6042,10236,29592,3417,15524,39635,4897,14202,3289,6136,8320,52349,4361,신수동
246,2747,990,1255,18952,1364,79515,765,473,754,2032,2680,1023,8306,1130,16949,585,1698,798,7194,9859,1410,14803,2317,4864,2839,11274,1743,8158,25540,2165,5973,3599,2211,4329,45021,2048,신원동
247,3100,1795,1382,22224,1178,62784,1361,729,1507,2539,3561,1269,8037,771,20723,1134,1724,806,8111,14699,2286,15105,1845,4293,4008,15311,1982,10321,28796,3144,7910,2676,2022,4308,36684,2818,신월1동
248,1837,1001,773,16792,866,48937,871,533,970,1450,2711,1047,6287,855,13509,632,1421,945,5394,11681,1279,11173,1986,3373,2833,10783,1335,5718,20361,1971,4716,1826,1725,2260,27192,1881,신월2동
249,1882,1033,785,10631,515,30611,802,529,532,1751,1779,1207,9844,678,27953,789,1076,697,5167,8211,1331,8022,961,2081,3370,14481,1369,5222,15100,1831,3952,956,918,2745,18050,1251,신월3동
250,1216,666,386,11837,468,35503,668,442,427,1092,1829,458,5232,553,11010,566,704,374,3898,7831,983,9820,1307,2304,1914,8133,663,4699,14965,1467,5241,1203,1336,2410,21200,1114,신월4동
251,1559,998,638,14131,649,44601,590,331,622,1394,1728,689,6631,695,24552,662,951,640,5076,9104,1431,12346,1456,2880,3049,10787,1261,5718,21425,1430,4879,1715,1343,2434,26648,1070,신월5동
252,1194,1142,774,4841,347,13981,492,465,633,1275,710,650,7546,635,15146,676,611,540,3722,9011,967,3659,1462,1170,2316,8602,1061,4411,6285,1271,4956,919,1517,2336,8756,1307,신월6동
253,3532,5024,2216,20335,909,58152,1433,1282,1284,2343,2299,1610,12826,962,24994,1187,1361,1163,7671,17459,2362,12309,1639,3118,4052,16215,1521,9027,24855,2820,11144,1388,2407,4906,33724,2474,신월7동
254,2425,1529,1310,12619,1169,40897,733,1140,1206,2201,1533,1058,12378,1253,27834,1080,1175,1132,13350,30713,3244,11849,3786,3307,4733,19687,2175,14024,18961,2761,22256,2931,8013,7512,23948,3671,신정1동
255,2315,1800,1626,17432,1131,56378,1005,1178,1440,2155,3056,1375,9742,890,24419,1110,1280,1382,9816,19511,2194,17640,2413,4464,4597,15254,2331,10271,27033,2705,12257,2371,4013,6558,30470,3472,신정2동
256,7305,8682,4350,56222,2421,185007,3913,3385,4351,5609,5921,3201,32462,2334,77341,2547,3641,3137,19714,36297,4419,45174,4012,14199,12717,39719,5620,21507,83531,7177,19369,5278,5326,10758,109654,5916,신정3동
257,6186,2897,3091,39902,1958,144235,3199,2113,3442,6007,6590,4413,32362,2110,105136,3044,3664,3350,25496,43096,6444,33029,4701,8809,15983,55208,5923,26855,58690,7964,29462,4160,11369,21900,89275,7623,신정4동
258,4238,4876,2725,22030,1631,67965,2095,1779,2360,3910,2381,1628,23566,1332,46780,1845,1205,2008,15471,31853,3653,22033,2680,4763,9244,25247,3129,12735,36169,3949,22226,3467,5863,6581,37166,3215,신정6동
259,3965,2523,1688,29875,1432,97840,1630,1555,2326,3352,4148,1762,17306,1574,40805,1420,2047,1650,14959,30195,2993,27236,2846,6255,7237,21309,2746,15869,48068,4113,25749,2886,8898,6843,57177,3619,신정7동
260,11582,10853,8702,29425,2788,93287,4411,6119,3734,24307,4187,9016,133267,4123,296441,8173,1985,5573,118053,157112,20528,45679,7223,9431,64700,169626,13560,97865,49785,12601,90899,5660,21397,71953,57846,9983,신촌동
261,3480,4796,1378,23922,1650,67202,1423,1249,933,3646,3160,1842,21662,1592,39545,1358,1596,1238,10286,20429,1982,20234,2803,5548,7367,23571,2716,8315,36603,2992,7605,2509,2209,2725,39496,2159,쌍문1동
262,3836,2955,1465,22146,1336,68721,1863,1574,1381,4302,3718,2138,28074,1879,47402,1725,1937,1570,15678,38450,4026,16635,3356,5094,7359,28664,2821,14974,30633,3764,19819,2859,5247,8778,41156,3511,쌍문2동
263,2905,1702,1019,18534,1321,61736,1673,1180,1732,2524,2653,1238,12884,1640,27216,795,1841,921,9675,18974,2120,12910,3046,4302,4189,16213,1888,10587,24884,2629,11232,2411,3004,6552,38644,2296,쌍문3동
264,2146,2223,685,24579,1210,66949,1041,961,939,1988,2996,1043,9902,1211,39393,486,1638,886,7089,13653,1194,19621,1738,3909,5194,16997,1811,6325,36711,2401,6063,2136,2399,1902,38461,2698,쌍문4동
265,4835,3260,3503,23486,2063,89654,1738,2126,2910,5089,2621,3077,26359,2787,97719,2013,1508,3093,21494,31901,4327,20761,5917,4920,17970,54541,7402,20116,35659,4551,16076,4268,5375,13228,54409,5217,아현동
266,5967,7179,3595,19673,1576,55352,2168,4452,2143,9327,2736,3828,54337,2293,128476,4123,1469,2455,34122,48917,6564,25827,4113,7041,29104,81117,7720,24543,30038,6590,25166,3398,8737,15297,33420,4820,안암동
267,4839,2270,1561,38947,2663,128303,1858,1227,2005,4185,6370,2244,14652,2364,29691,1605,3455,1723,13940,28388,3310,28453,5406,8812,6608,22225,3028,17665,49855,4785,15632,5683,4990,7487,72886,4170,암사1동
268,3803,4210,1628,17549,985,57252,1251,808,1553,3299,2716,1565,15407,1253,28433,1389,1470,1227,11380,24276,2787,12627,3318,3240,4927,18154,2046,13022,24104,2658,14593,2447,3523,8150,36542,2708,암사2동
269,3464,2244,1057,20337,1244,58723,1958,1551,1964,2789,2713,1443,14978,1609,32956,937,1393,1419,11105,22346,2284,18720,3640,4533,5404,17853,2356,10391,29509,3155,10438,2809,3551,3890,32494,2398,암사3동
270,10714,5363,7324,31008,1341,74602,4548,4316,4361,12731,3885,10387,57554,1182,278489,6188,1478,6395,110349,108662,21163,23209,2047,5012,60494,148849,13163,101958,41527,15386,70821,2096,21108,78878,45531,13427,압구정동
271,3258,1645,1496,18852,1628,56758,1369,1187,1274,2934,2947,1414,12647,1520,30155,1251,1488,1047,13711,20755,2869,11984,4445,3408,6305,20149,1833,17455,25309,3041,11385,2849,3182,10633,35880,3169,약수동
272,11115,7687,9739,43707,1619,138084,6257,4637,4461,13309,4914,11635,68976,993,261453,6757,2238,6357,57346,76137,14160,31884,1544,6956,68042,146992,12207,50452,60012,11534,37414,2048,7452,46795,75579,9271,양재1동
273,11158,7731,8896,22656,860,76586,5761,2515,4045,18999,2914,9695,57917,1080,221634,6604,1584,4768,44951,76635,12496,17282,1587,4381,54896,125659,8286,41324,29997,8996,32496,1352,5055,33249,46032,5398,양재2동
274,3735,2246,2354,20090,1254,90729,2328,1726,2528,3631,2529,3091,17072,1141,89992,1868,1760,2567,13823,21555,3935,18288,2153,5031,18257,53671,5479,12645,29736,4205,10947,2350,3465,10293,53409,3593,양평1동
275,6344,3980,5038,22342,1570,100037,2966,1872,3391,5916,3363,4260,29008,879,120502,3224,2046,3150,22902,29776,5379,20076,1520,4988,23759,70249,5825,21239,30932,5399,14709,2808,4819,16674,57071,4001,양평2동
276,15707,10849,11498,27664,2732,88989,10054,10916,5427,28415,2734,36607,145412,2332,1319262,14900,1587,18339,150162,168161,27287,21593,1803,4510,263628,720379,29631,117369,42291,18787,90587,1826,20819,105106,53584,6922,여의동
277,26565,10594,21546,43791,5116,165977,11765,11429,12240,32737,7346,34363,151149,4242,1030425,14752,2958,20544,231129,200775,47424,48624,6507,16309,234913,564836,47356,213506,65232,44718,121328,6592,42822,206088,103451,49992,역삼1동
278,9912,4589,6114,42709,3674,140344,5032,5114,6555,11711,5542,9947,48687,2859,262526,5130,2522,7620,61017,61341,13825,49224,5742,15360,66992,150979,23140,46415,67695,14147,30763,6685,11856,28234,71798,13877,역삼2동
279,5080,3568,1923,49070,2537,155825,2164,1866,2189,3763,5794,2362,18115,2181,43214,1623,3643,1809,18167,31999,4194,33914,5239,9933,8384,31632,3511,23045,62696,5720,22713,6749,7493,11729,94276,5859,역촌동
280,3447,1924,1361,19588,1198,60694,1320,642,1368,2999,2926,1496,9669,944,33096,1035,1184,1100,43151,20058,3944,17611,2019,4281,8341,20490,3199,45659,28490,4454,21253,2469,4256,19318,34321,3646,연남동
281,7795,6068,4391,44580,2698,143681,3701,2474,3058,7201,6141,4289,36854,2089,100918,3404,3458,2482,43116,63541,8441,45377,3204,12389,21076,60087,5053,39256,69200,8850,30238,4003,6079,21594,84413,5429,연희동
282,3846,3427,2509,19656,1727,73606,1475,1943,2558,3481,2456,2371,19134,1710,84123,1264,1312,2768,17878,26003,3513,17878,3502,4886,13500,42869,5227,18051,29774,3898,14909,4333,5276,11696,42213,4584,염리동
283,6353,2612,3237,30883,1172,131936,2846,1891,3888,4718,3978,3015,21117,1738,79618,2043,2252,2314,19583,29916,4050,29523,3420,6398,15572,48720,4452,20188,50314,5637,15697,2919,4023,13055,76890,4720,염창동
284,13577,6387,11582,33317,2196,175203,5560,3844,4901,11531,4813,9352,59233,2429,274049,6119,2580,6866,83982,168460,20871,29663,6487,7943,54265,178637,13665,90032,47668,10486,82989,5137,13148,89187,104598,12588,영등포동
285,4603,2281,2700,19970,1569,76681,1623,1221,1962,4294,2396,1891,19577,1537,42378,1831,1742,1881,27750,39587,4938,14138,4221,4517,6520,21913,3479,27944,25769,3999,17735,3372,4045,17500,47228,4607,영등포본동
286,7600,5930,4557,49333,2383,148483,4328,3043,4006,6382,7398,4333,33785,2388,104510,2744,3608,3569,21513,39852,5446,41096,3442,10685,16976,49653,6316,24531,75787,7585,25227,3963,6983,14333,87634,5754,오금동
287,2664,1304,1675,14015,660,58779,793,640,957,1952,1706,874,10186,921,14492,1008,1269,710,6697,14995,1812,9806,2729,4037,2523,10443,1450,8725,18734,1894,8256,1570,2196,5490,35126,1952,오류1동
288,5906,2732,4901,43554,1117,179098,3827,1803,3915,4024,3703,2614,20630,1277,46334,1865,3470,1564,13532,24001,3586,23488,1865,7384,8490,28916,2838,14471,52578,5650,11532,2369,3677,9700,102880,4946,오류2동
289,5546,7897,4076,15489,679,36729,2094,2260,2737,4460,2900,2125,23824,758,33366,2177,1065,1543,18576,28343,3753,14284,1257,2971,8415,20384,2794,18033,20771,3289,17392,833,2658,9607,19183,2477,오륜동
290,5126,3547,3495,32136,1906,99673,1842,1756,2274,3832,4304,1719,19113,1905,47402,1618,1840,1602,17222,26688,3229,24236,2997,5880,7585,23600,1998,18334,46593,3782,12814,3159,3261,10087,59705,2793,옥수동
291,2626,1667,1269,17141,1879,59890,1169,1271,1584,1863,2768,1174,8716,1528,26483,669,1134,1012,6030,10275,1350,13419,2812,3829,4811,14283,2150,6071,25054,2434,4271,3895,1935,2747,34165,2401,왕십리2동
292,7603,4503,5951,38045,3209,158336,3278,3107,4162,6432,4822,4718,36647,2927,131277,3563,2760,3864,38328,55654,9117,33518,7219,10177,23033,79602,8270,41304,57764,10045,32709,6453,9898,32360,97198,9595,왕십리도선동
293,5606,3372,3509,23927,1804,91700,2589,2357,2765,5221,3600,3679,24304,1691,107732,2186,1902,2710,25743,34671,4713,20143,4162,5094,21112,63041,6806,32286,35442,5890,24596,4135,6744,29352,54467,5927,용강동
294,5622,4097,4452,17960,1831,68463,2866,1827,3345,4860,2758,2825,17763,1618,59080,2581,1818,2254,14745,23222,4302,15133,2603,5426,12914,44261,5477,13641,25286,4746,12737,2862,3227,9179,41428,4339,용답동
295,2342,1255,1125,17602,1260,56185,642,450,1104,1771,2393,666,6404,921,13327,553,1130,776,6204,10172,1348,13736,2617,3665,2939,10575,1490,7777,24846,1737,6091,3220,1878,3738,32036,2268,용문동
296,2260,1242,1528,15790,560,46292,1198,742,1021,2344,2629,1961,9676,942,37274,1307,1058,1296,13089,10174,1755,12272,1033,3038,6829,16946,2191,15183,21396,2266,7811,1116,1952,7208,29528,1524,용산2가동
297,10886,8163,8195,32756,2658,118105,6202,4364,6479,11437,4382,7805,62065,3150,222946,5928,3016,5956,41566,82194,12652,28013,4865,9456,38083,145028,12657,39299,45806,12550,30733,4789,11580,29860,73741,11793,용신동
298,5011,6939,2221,27774,1502,75975,1629,1224,1216,4758,3746,1603,28215,1138,33993,1919,1847,1266,22947,45864,5209,19703,1954,5257,6173,21494,2267,20025,40314,3227,19515,3029,3550,9854,41110,2546,우이동
299,4980,4540,3522,31007,2393,107372,2098,2357,4232,4900,4625,2476,27656,1621,52079,2670,2229,2811,23818,44583,5553,25490,4353,6948,9456,31464,4418,24556,46485,5103,26804,5387,7447,16887,61394,6576,우장산동
300,5059,2778,3105,23164,1609,86574,3642,1908,3538,4338,2739,3623,18068,1415,88953,1947,1534,2687,21520,25957,4294,19505,3100,4156,18318,57379,6613,22967,30926,5702,14863,3489,4360,14664,51005,6176,원효로1동
301,3405,1272,1729,25191,1477,82180,2272,1344,1842,2803,3457,2664,9172,1078,54932,1016,1486,2002,10673,11578,2007,20960,2305,4445,13145,33576,3621,9230,39095,3598,4970,3504,1747,4384,45701,2434,원효로2동
302,4547,3554,3059,28898,1389,86304,2239,2350,3111,4644,3811,2385,25246,1620,54049,2332,2483,2205,19359,32654,4452,21821,3483,6926,9861,30471,3054,20428,40978,5124,20089,3234,6331,13034,53447,5239,월계1동
303,3429,3596,1511,27185,1011,80333,1707,1248,1322,2745,3406,2068,17299,1134,46270,1090,1870,1376,9537,15863,1923,20348,1656,5052,7941,22073,2537,9186,41020,3538,10008,1656,2499,4345,46381,2569,월계2동
304,4498,2443,1926,39188,2236,119369,2181,1321,2245,3495,5669,2298,15522,1835,29294,1589,2880,1747,13333,23722,2538,29851,3460,6988,6471,18059,2562,14510,58281,4400,11832,4318,2982,6519,67387,3384,월계3동
305,6293,4451,3491,31046,2198,103602,3178,2547,3589,6848,5014,2818,35511,2439,82699,2406,2828,2578,23186,47161,5231,24255,5894,7094,13214,45184,5275,21177,43384,5104,21358,5028,6692,10569,60584,4764,월곡1동
306,5037,4011,2060,32209,1931,106514,2385,1848,2128,4457,4253,2689,23078,1762,65858,1899,1951,1964,16579,30112,3996,23415,3685,6214,12150,42323,3580,19390,44956,5367,18210,3775,5684,11170,63194,4479,월곡2동
307,4412,1646,3307,34853,1237,138545,2478,1956,3605,2738,3684,2254,10653,885,30498,1339,2522,2000,10543,13720,2301,25188,1216,7046,8383,19498,2631,12065,49425,4450,6867,1510,2632,6613,72346,3371,위례동
308,4614,2538,2046,31022,1523,117064,1785,1005,1611,3619,4225,1660,15085,1489,40638,1412,2185,1556,14659,25848,3621,21591,3300,6007,6578,24642,2552,17584,41575,3882,15927,3816,4203,10181,65901,3844,은천동
309,9100,2458,4760,3423,814,11973,4479,3017,5073,7097,1002,6893,34335,702,248477,4236,825,6401,45630,37071,10386,3305,918,2794,43241,165592,18171,54257,4000,7847,22994,889,8018,45827,6033,15608,을지로동
310,1962,1725,960,19188,1351,59257,910,1081,1094,1494,2612,975,6255,803,14543,672,1067,474,5392,8319,935,16193,1449,3299,2344,6934,905,5779,30493,1637,4584,2408,1071,2158,34462,1383,응봉동
311,4687,4904,3736,34586,2419,114538,2149,2595,3812,4393,4597,2028,24617,2598,49699,1878,3255,1919,21906,62888,5748,24943,6745,7757,7247,33000,4163,27078,45454,5008,38466,5061,8550,16936,72002,6182,응암1동
312,2837,1205,1186,26255,1640,87739,859,1132,1203,2051,2393,1139,9553,1116,20945,859,1599,1061,7176,10780,1227,19659,2250,4890,3250,12180,1723,8854,39280,2071,5267,3008,2099,2508,48518,1958,응암2동
313,4296,3541,1852,23095,1686,74350,1628,1157,1626,4245,3747,1841,21947,2461,42293,1643,1987,1886,15827,37097,4189,17709,5804,6419,6652,29414,3422,19497,31938,4560,23718,4401,7599,10680,47908,4575,응암3동
314,4506,2467,2184,26858,1848,74309,1526,1284,1989,4185,3397,2553,25608,2595,68306,1785,1943,2354,26103,30597,3921,34051,4894,10356,13899,40918,6284,21313,41074,4990,18499,4338,6143,8824,44567,4602,이문1동
315,3720,2716,1940,28182,1314,90143,1699,1161,1632,2514,3559,1532,10590,1169,27351,893,2466,1232,7597,12483,1611,21048,2398,4919,4493,14978,1669,9110,39772,3325,8015,2385,3175,3965,51667,2259,이문2동
316,5773,3549,4202,29761,908,85918,2059,2130,2122,4917,4601,2018,21005,1034,42253,1932,1494,1836,20306,26611,3329,26005,1358,3630,7573,25384,2310,22314,47815,3494,12769,1128,2493,10827,48846,2334,이촌1동
317,1445,1214,956,5927,479,17626,650,298,699,1061,1125,560,3017,363,4522,560,541,315,4859,5404,823,4367,467,985,1335,3082,470,7284,8716,948,4127,623,381,2915,9973,684,이촌2동
318,4216,2963,2112,9657,898,23361,1377,1854,1000,4474,1951,1648,20307,975,42845,1949,559,1118,29567,26171,4114,8596,1371,1902,10529,28554,2279,43988,13539,3939,27084,1342,5728,23016,16146,2979,이태원1동
319,3956,3114,2047,18149,1119,47055,1271,694,1098,3277,1950,1597,12237,578,27167,1753,679,772,24819,15726,2704,15612,928,3003,8353,18192,1670,23340,26426,2693,12374,1303,1928,11017,29995,1576,이태원2동
320,8915,6772,5539,10069,1690,32538,5141,5850,3296,23611,2196,9653,110136,1606,273991,7648,1117,5746,90428,81304,13971,10537,2323,4469,69302,160782,15280,63818,14635,9102,36568,2182,10408,34892,20291,8814,이화동
321,4945,4252,1858,39166,1961,110465,1890,1443,1672,4696,5556,2660,27186,1698,54058,2088,3096,1705,15249,27261,3181,28993,2780,8184,8921,28181,3081,14811,57446,4418,12735,3336,4183,6850,65437,3756,인수동
322,3798,3113,2747,29835,1129,138513,1236,829,2058,3236,3557,1568,11984,1268,34809,1041,2412,937,12737,21327,2627,21919,3100,5938,6638,20427,2218,15090,37729,3106,12777,1883,3370,12320,86198,2976,인헌동
323,4268,2156,2266,16720,1002,55605,1619,1170,1570,3078,2007,1516,10057,728,19134,1457,1286,1506,9454,13835,2239,12453,1366,3127,4045,11817,1476,11510,23209,3162,8902,1517,2452,6235,29603,3440,일원1동
324,4175,2594,2027,18703,1016,58268,4179,1778,3211,3395,2123,1948,14422,1335,50579,1882,1168,2169,11877,19031,2967,16010,2141,3946,11287,27988,3508,10178,25725,3273,7859,1657,1951,4173,31682,1669,일원2동
325,8327,7906,6051,24644,759,83653,2936,4501,3711,14975,2140,3072,54870,560,69505,5179,1887,2413,31208,36248,5222,30730,527,6392,15593,42564,3951,12569,48316,4194,10886,770,2711,8089,41656,2436,일원본동
326,4959,2963,2637,21441,1888,84503,2524,1497,1966,4608,3346,2732,21176,2705,61789,2296,2075,2263,20907,30666,5048,18850,5018,6417,12995,38934,5497,20719,30985,5594,17684,4123,6778,11668,52049,5227,자양1동
327,4896,4083,2550,30921,2116,105105,2193,1582,2617,3776,4688,2288,16262,1861,38963,1500,2319,2146,14053,18536,2941,25664,3284,7291,7566,21591,3184,15151,43974,4833,11961,4005,4844,6984,61387,3876,자양2동
328,5108,4752,4002,25750,2307,93517,2154,1750,2834,5396,3727,2699,27932,2306,71796,2150,1774,2262,41342,62034,7624,22093,4940,6209,13440,43081,4927,48416,37093,5149,37985,4683,6292,25142,59837,5625,자양3동
329,6384,3805,3962,31949,1866,109011,2156,1880,2616,5149,5108,2482,19481,1646,44000,2091,1992,2098,43927,41998,6812,24455,3870,8332,8649,29758,4252,54119,40740,5969,38659,3991,5792,31414,57497,6350,자양4동
330,5601,4791,4236,30406,1973,93140,2244,2107,3063,5711,3998,2431,30050,2091,59681,2262,1377,2414,31981,44954,5265,36530,5633,8353,11073,32725,4412,64441,55041,5538,44507,4902,5013,31899,50342,4343,잠실2동
331,8685,6337,4865,46749,3244,136032,2713,2740,4604,15406,6227,3588,59687,2822,88039,3726,2699,2795,97146,109109,11449,44807,6366,10311,17342,50658,7192,75694,75291,7450,52386,6933,9715,33982,77046,8018,잠실3동
332,5244,4340,2903,30370,2230,85802,1656,2112,2279,3815,4884,1859,20242,1072,38668,1452,1416,1883,14665,18880,2646,28867,1993,5224,7124,20856,2798,13998,50123,3035,8730,2810,1801,6304,46517,2888,잠실4동
333,7205,5991,6144,21617,1496,69221,3239,4467,4277,11792,3381,8109,70480,2839,304137,5006,1584,6622,136485,135449,16701,19222,4651,5267,61268,160724,20796,116187,33046,8849,78063,3001,8975,72958,43794,8035,잠실6동
334,2176,1332,1251,12925,612,32031,844,829,1221,1946,2187,1131,11375,731,36765,858,528,1243,14324,10152,1312,12454,1054,2501,4914,14480,2439,7678,21411,1255,5661,1187,823,3366,18625,934,잠실7동
335,8436,4290,5186,38749,2710,140780,2474,1935,2670,6519,5872,3725,26398,2502,74042,2636,3264,2968,46578,66841,7949,33085,6871,11015,15792,47628,4577,55285,55752,7685,48002,5525,12471,44979,85430,7848,잠실본동
336,8644,4097,5367,34124,1895,102090,3661,2491,4598,6647,4164,4680,26173,1852,115019,3397,1608,3353,37111,34058,7118,35944,2733,8134,27404,67630,8180,36510,53391,8969,21188,2953,6167,27247,56793,8006,잠원동
337,6394,3919,4319,26244,1899,101672,2993,2500,2641,6264,3395,4930,28372,1878,134104,2969,2163,3382,24553,40262,7377,19317,3610,6200,23562,89967,6891,26516,36929,8638,23443,4018,7884,21104,63623,7699,장안1동
338,6608,3626,3647,38833,2207,125441,3145,2624,3112,5762,5662,4320,26012,2543,88851,2255,3126,2866,24364,50320,6281,26645,5830,8309,13777,54963,6010,28500,47960,8009,31932,4450,11291,17853,80129,7096,장안2동
339,4126,3898,2153,32792,1415,99764,1670,1118,2015,2925,4327,1700,11690,1223,26976,1154,2447,1360,10577,18451,2262,23171,2154,6843,5348,17542,1909,12154,44979,3815,10641,2761,2773,4961,53832,2907,장위1동
340,3309,2324,1393,16649,1014,46096,1142,932,1054,2488,2661,1493,14058,1133,36500,891,1107,1518,8386,16420,2050,12018,1767,3643,5202,22876,2255,9036,21278,2571,9331,1904,2847,4881,26170,2503,장위2동
341,1730,1264,866,10459,804,31702,829,709,1230,1596,1810,864,8053,871,16199,597,707,1226,6226,12196,1348,7422,1822,2030,2792,9507,1509,5838,14939,1699,5597,1538,1632,2908,18003,1943,장위3동
342,5534,3820,3753,32132,2001,113010,2531,2105,3164,4411,3911,3003,19779,2023,59709,2369,2613,2610,15542,23486,4120,26511,3457,7273,12396,35116,5090,16446,47748,5458,13367,4027,5048,9651,67250,5202,장지동
343,5682,3684,4592,7699,945,22511,2566,1522,2553,5435,1197,3163,25954,730,84555,2781,566,2048,30852,28862,5235,9236,1054,2600,20099,54529,5619,27270,11823,4250,17732,1399,4603,16243,13578,4097,장충동
344,7731,3380,3909,31712,2213,104519,3603,2866,4607,7309,4574,3501,30094,2463,65465,3081,2841,3770,35395,71477,8589,23525,5114,7690,12700,46800,5873,42165,40557,6389,35324,4476,8007,25500,63243,7744,전농1동
345,2941,2531,1493,22768,1649,78145,1877,1110,1252,3118,2907,1627,19793,1690,51815,1343,1895,1834,14098,20357,2529,20434,3176,5652,8621,27436,3709,10722,34253,3437,9802,3381,3395,5076,46278,2441,전농2동
346,3110,1071,775,21942,1960,74392,1055,934,1548,2255,2990,1189,9787,1601,24376,636,1821,1255,7859,14787,1353,15489,4054,5098,3746,16065,2117,8986,30559,2429,8056,4619,3251,2842,41949,2697,정릉1동
347,5029,2394,1914,34923,1900,106728,1598,1176,2281,3381,4854,1775,13891,1444,23561,1267,2723,1464,12488,22517,2324,23934,4009,7396,4788,17435,2232,15329,48027,3631,11894,4009,3496,6314,62517,3507,정릉2동
348,2992,2973,2349,13951,696,31877,1281,973,825,3425,2027,2182,20710,954,59013,1549,1133,1733,13552,19305,2798,13552,1675,4070,13229,30259,3366,9808,19393,2636,9430,1440,2627,6461,19129,1649,정릉3동
349,3556,4110,1792,28536,976,92283,1123,725,1191,2995,3032,1480,16196,957,28008,1294,1683,1123,11868,18812,2419,22024,1708,5497,6957,16899,1970,11136,41872,2858,9562,1670,2246,4909,50660,2421,정릉4동
350,10670,9038,10103,37849,3146,113305,3997,2605,5283,10209,5181,5026,53068,2583,106705,5821,3197,5035,34331,71811,10182,35137,4440,12926,20670,79559,8902,29716,53960,8344,23814,4891,7032,16017,66604,7910,제기동
351,6897,3966,6062,27501,1925,112213,4173,2478,3890,6395,4029,7258,29591,1759,160787,2862,2177,3715,30922,49556,8395,19222,4059,6175,38060,97337,8611,28090,33935,9958,25717,3905,7370,25823,66959,7279,조원동
352,24753,8620,19367,12601,2150,37389,9469,7245,9595,26732,2329,22513,131373,1913,825070,13772,1360,16769,220370,244247,41068,11165,1673,4081,155293,526269,42731,206562,17600,24994,110981,1975,29611,185142,24359,39314,종로1·2·3·4가동
353,5894,2628,4374,7916,1098,23520,3202,2272,3479,6522,1381,6476,29821,1460,192773,3596,1116,5238,51510,57552,14670,7273,1856,3215,38821,137130,12443,36607,10873,7177,19527,1471,6748,26707,15074,12064,종로5·6가동
354,5778,3202,2253,45561,1923,144186,2289,1794,2516,4891,5929,3249,26507,2321,77348,2117,3159,2482,19269,29959,4258,38397,4399,9070,12773,42805,5017,20326,62956,5503,16090,4295,5980,10455,84171,5006,종암동
355,3026,2422,1180,27986,1873,85741,1230,1503,1545,3242,3789,1150,16778,1773,44402,1147,1835,1762,14810,37145,3080,25078,4509,5544,5731,26448,3288,14042,38781,3788,23897,4223,13978,6024,45378,5668,중계1동
356,5196,4078,1816,36050,1596,115154,2114,2501,2081,5144,5465,2240,34120,2193,66857,2326,2713,2469,23758,50111,4530,28222,4874,8720,8981,31526,3676,22133,48918,4191,25813,4124,4047,10377,70258,3899,중계2·3동
