,출근출발_EE,출근출발_EH,출근출발_EW,출근출발_HE,출근출발_HH,출근출발_HW,출근출발_WE,출근출발_WH,출근출발_WW,출근도착_EE,출근도착_EH,출근도착_EW,출근도착_HE,출근도착_HH,출근도착_HW,출근도착_WE,출근도착_WH,출근도착_WW,퇴근출발_EE,퇴근출발_EH,퇴근출발_EW,퇴근출발_HE,퇴근출발_HH,퇴근출발_HW,퇴근출발_WE,퇴근출발_WH,퇴근출발_WW,퇴근도착_EE,퇴근도착_EH,퇴근도착_EW,퇴근도착_HE,퇴근도착_HH,퇴근도착_HW,퇴근도착_WE,퇴근도착_WH,퇴근도착_WW,읍면동
117,4116,5585,2274,31678,1801,115114,1798,2062,2426,3272,3554,1812,18421,1916,55342,1341,2722,2229,12009,23041,2432,25516,4048,7312,7003,26276,3420,13679,48930,4444,13312,5804,5003,8418,65498,3776,묵1동
118,4011,3940,2205,24063,1828,102818,1553,957,1917,3412,2664,2040,17119,1541,42702,1470,2719,1711,17548,34128,4153,18447,5314,6590,7732,27908,2855,18836,37502,4741,20344,4134,6175,10822,59921,4537,묵2동
119,7973,5914,6854,24663,1646,119424,3714,2954,5066,7496,2847,6392,43323,1989,200760,4260,1807,4775,35417,48754,7733,24503,3585,6319,37764,117857,9713,36567,43120,8647,28658,3379,7500,37835,68758,9424,문래동
120,3593,2026,2386,20088,1582,74983,1942,1374,2864,3393,2661,2960,16433,1590,77111,1482,1960,3437,15908,24381,4309,21025,3014,5814,13469,38353,4822,15883,34507,4527,12819,3342,4135,11805,43495,5918,문정1동
121,9527,5258,7467,21727,2790,101051,9419,4840,9920,9408,3309,11201,49852,3071,346657,4819,2080,7808,46211,92707,13228,18404,4983,4780,69669,191041,15108,41471,28892,15101,44655,4238,18887,34497,57714,13625,문정2동
122,3525,3113,1634,28223,1349,113836,1459,1335,1554,2683,3781,1565,12465,1434,44618,1078,2891,1726,9552,17820,2254,20071,2195,6117,6307,23108,2921,10471,39359,3437,9884,2977,3718,6859,64699,3293,미성동
123,3968,2574,2098,20805,1773,75699,1646,2309,1795,4403,3295,2903,28868,2101,94715,2091,2229,2344,20768,47056,6192,15637,4622,5717,15079,50935,5315,21728,29490,5671,23387,3670,7397,15979,47687,5914,미아동
124,6684,2382,4296,31626,3176,117322,2640,2271,3574,6465,4515,4490,22237,2334,97363,2893,1952,4237,34656,33822,6808,34989,4703,10946,24566,56474,9489,33841,52095,8252,19701,6165,5975,23757,63158,7799,반포1동
125,5541,5551,4357,17916,1575,51007,3888,2322,5390,5997,2614,4061,34157,2315,96314,3217,1144,5234,25194,34250,5404,21230,3411,5393,15036,47397,7878,30686,33618,5867,21179,2996,6013,14222,26421,5279,반포2동
126,5891,4602,4876,16128,1597,60691,2390,2016,4387,6158,2164,1987,29372,1815,44651,3774,1216,2946,34043,60681,7639,16793,3553,4577,8874,30976,3462,41460,28082,4052,31798,3208,5859,22571,31405,5831,반포3동
127,14226,9916,12054,34706,3788,103313,4194,5670,6620,18646,4345,6013,99209,3409,180030,7458,2243,4822,88371,168026,18443,27172,8258,6343,36892,113955,9478,95170,46522,9224,83195,6691,20236,66548,55799,10234,반포4동
128,1126,801,826,1303,239,3752,558,426,764,916,148,596,4184,187,10839,625,115,496,7366,8520,1498,983,259,331,1901,7359,936,7638,1613,714,6156,374,958,4185,1525,635,반포본동
129,9031,6560,7878,30930,2313,123917,3167,3323,3592,8648,3550,4680,52795,2070,148309,4381,2318,4726,29686,47952,7107,32142,4173,8652,23808,68939,8446,22108,55623,5956,20723,4268,7421,15511,68293,5244,발산1동
130,3859,2210,2543,22976,1150,80225,1674,1096,2063,3859,4656,3035,21839,1262,79717,1907,1615,2580,21968,32728,5550,20784,2650,5364,18655,46385,4676,18576,37209,5534,18565,2274,5747,17273,46237,6993,방배1동
131,4118,2752,4500,15099,1207,49184,1707,1558,2199,3461,2394,2275,19899,971,57504,1824,1358,1976,22799,32560,4404,12651,2477,3125,11269,32155,4010,32658,23071,4456,26001,2177,5352,39817,29649,5256,방배2동
132,3255,2333,2048,12087,795,41086,1908,1827,1977,3430,1574,2445,18336,744,69991,1854,615,2473,11236,16470,2846,12907,982,2975,11079,32390,5008,8880,23713,2694,7488,1648,1843,6049,21576,2267,방배3동
133,6100,3712,3639,34314,2290,114447,2882,2498,3052,5548,5037,4372,28603,2329,116085,2722,2780,3485,26798,48113,6169,30065,4810,7623,22115,65174,7063,26341,51146,7424,26893,4991,7967,18393,61786,6152,방배4동
134,3902,1893,2259,27124,1854,86770,1901,2025,2443,3542,3523,2103,14595,1199,59390,1571,1655,2038,14626,22745,3355,25736,3044,6237,11190,35278,3339,16407,45604,4920,13728,3353,5027,9328,44932,3723,방배본동
135,3700,2217,1914,19236,1212,67126,1768,1809,2197,3382,3747,2530,17073,1356,58485,1754,1337,1977,22690,61463,6215,17465,3181,4146,11028,35628,3294,26240,30372,4915,59619,2760,18633,23510,38351,8197,방이1동
136,10807,6034,5815,29922,1993,128426,3510,2769,3437,7062,5063,4462,33574,2017,114412,3365,3299,3623,45020,53396,8877,26853,3710,8282,22213,67301,6621,74868,44822,9727,52623,3887,15471,57599,77495,17890,방이2동
137,4771,2998,2810,27032,1588,89247,2004,1644,2542,4437,3532,2256,22340,1779,63789,2166,2198,1470,18940,49317,5723,17666,4852,5756,11890,41837,3970,22340,34825,6090,27673,3149,7805,14785,49578,5360,방학1동
138,1900,1386,818,14853,601,40014,891,486,902,1922,2139,956,7901,658,14855,666,1199,945,5719,14115,1549,10086,1649,3115,3003,10097,1358,6824,20722,2113,6949,1676,2299,3358,22652,2029,방학2동
139,3061,2887,1663,32227,1146,90427,1275,1048,1237,2733,4281,1345,14840,901,34538,1300,2390,1508,9694,18352,2204,25678,1548,5281,4985,16521,2237,10833,51530,3096,9148,1990,1898,5240,51145,1993,방학3동
140,4476,2350,2606,36764,2296,119181,2995,2170,4168,4638,5631,3430,18085,2321,54287,1979,2556,3071,16950,34003,4525,28453,5289,7086,11284,33543,4832,18204,52214,6371,17138,4235,6727,10197,67275,6001,방화1동
141,6696,2402,4890,21360,1188,67868,2647,1310,2702,6559,3210,2972,18919,1238,43833,3115,2226,2442,27313,44552,5947,15042,2058,4823,10530,26833,3787,26335,30561,4645,20839,2623,3415,19858,38930,4286,방화2동
142,3016,4094,1910,18306,921,68130,1355,1496,1600,2308,1936,1019,14036,994,34976,1360,1454,1187,8789,18627,2553,15526,1446,3477,5476,20405,1805,8309,29572,2295,7547,1646,2357,4408,39423,2102,방화3동
143,4063,2896,2218,22331,1904,79717,1893,1770,1939,3443,2730,2529,19161,1637,65860,1817,2009,2238,19298,33472,4869,15945,3619,6197,11954,45238,5720,20599,29630,5741,20365,4649,7479,14344,44424,5410,번1동
144,3048,3638,2026,26226,1238,81603,1869,1290,1658,2080,2688,2266,14334,1371,31724,1321,1956,1435,6911,15416,2081,16996,1781,4449,5419,18707,2141,7644,35378,3101,8327,2404,2474,4508,44379,2842,번2동
145,2836,3896,1390,19702,690,59029,1498,1055,806,2450,2506,1010,12734,659,27225,991,1381,861,7539,16682,1975,12499,1136,3247,4113,15704,1499,7874,26359,2040,8147,1171,1532,4178,33804,1750,번3동
146,2043,1293,1249,13614,914,44980,780,570,714,1954,1790,1064,7400,764,24539,685,1126,705,8642,9765,1448,11387,1495,3612,4600,12666,1979,9266,18720,1998,6161,1325,1743,4698,25109,1550,보광동
147,2364,1219,1136,23670,1796,89090,1169,857,1541,2145,3341,1219,9505,1691,26224,854,2119,1179,7899,15826,1840,18800,3327,5644,4319,14817,2050,8957,33662,2938,7559,4314,2358,5243,52913,4453,보라매동
148,3072,1841,2174,22807,1756,93958,1694,1507,2157,2886,3558,2232,11946,1403,53441,1349,1754,1855,11737,16983,3462,18082,3665,6918,8727,30873,4123,12735,33084,4265,9666,3578,4150,8791,51746,4473,보문동
149,2738,1647,2435,18181,420,49783,1039,806,880,3192,2980,2246,17802,614,53216,1781,894,1489,16776,22863,3504,16148,909,2748,11724,27315,2946,11916,31230,2349,7971,737,2186,6877,26781,1539,부암동
150,2523,1165,1568,19331,1555,68869,1084,1516,1542,1634,2534,1130,6927,1194,27729,639,1109,1170,7092,11345,1396,16538,2598,4394,4330,13289,1883,8125,31692,2537,5272,4708,2203,3135,34453,2177,북가좌1동
151,6265,5479,5057,47768,3253,178555,3337,2236,4250,5718,6030,3553,28470,2961,78444,2523,4526,3040,23453,47632,5422,36395,6672,11718,14762,42320,4598,25676,74235,8249,25274,6883,7637,14029,100295,6265,북가좌2동
152,3287,1886,2286,13389,1439,56431,3097,1691,2078,4069,1929,7641,18994,2133,152825,1702,1092,3788,16299,16579,3141,11927,3191,3947,47938,75739,6282,10562,22349,6078,5588,2811,2237,6558,29493,2136,북아현동
153,4019,2548,1754,40567,1763,141868,1434,1193,1867,3202,5089,1650,18666,1756,33515,1504,3008,1601,13678,30269,3073,27213,3963,7580,5979,23813,2925,16101,57790,3700,13521,5227,4114,9572,78741,4416,불광1동
154,2902,1965,1312,29946,1635,101916,1310,932,1252,2913,3756,1755,14613,1246,45551,1243,2268,1409,9922,19317,2286,21870,2648,6106,6467,22408,2415,11442,44135,3607,9718,3291,3275,7102,56545,3156,불광2동
155,4184,5667,3602,14921,1479,50840,1965,3425,2360,7538,1977,3677,58913,2381,127408,3703,1276,3193,50169,59857,9164,20544,3909,6257,30406,68631,9246,40918,26751,8298,36113,3084,9267,30332,31001,6390,사근동
156,4233,2511,3100,24201,2175,108507,1601,1579,2027,3469,3201,2241,19808,2061,54330,1498,2110,2143,25171,36232,4585,18258,4676,5323,9933,35329,4174,34442,33264,5087,27432,5164,7234,36012,62483,5285,사당1동
157,5876,5006,3819,34237,1916,134973,2129,2044,2771,6515,4371,2771,35958,2593,67612,2949,2888,2164,28764,58775,6873,24972,5380,6937,10638,35820,4410,33414,52332,5227,28768,4159,6934,28653,79215,6606,사당2동
158,2712,1351,1061,27101,1778,93841,1056,888,1252,1697,3416,1135,7250,1326,15651,790,2355,833,6574,8680,1125,18619,2180,4935,3404,9045,1587,7646,39940,2050,4592,3818,1437,2688,49966,1634,사당3동
159,2408,1652,1295,19233,1332,73999,986,833,1370,2044,2383,1194,8640,1145,19959,886,1680,794,7135,15506,1544,13918,3911,3915,3840,12772,1719,9051,25951,2637,8486,3040,2560,5331,42686,2582,사당4동
160,2477,1748,1165,16651,1050,60354,910,1073,1105,1711,2089,954,9140,1237,25154,769,1076,1058,6186,10743,1236,12557,2221,2997,3748,10755,1540,6744,27084,2096,4965,2103,1445,2971,34719,1815,사당5동
161,8883,4366,8485,12821,1113,42290,3840,3330,4539,12514,2229,9092,55697,1305,261152,7137,1150,5433,69865,65656,12582,11494,1484,2398,58640,143219,12853,72593,20062,9763,34846,1437,8173,59122,24474,10934,사직동
162,2416,1121,862,26239,1321,108703,991,1047,1435,1842,2665,984,8059,1157,29522,803,1878,1014,9318,18465,1869,22599,4126,6217,4843,18304,1812,10604,44804,3089,9550,3815,4350,3826,58162,3162,삼각산동
163,4654,3448,2818,24909,1812,107915,2195,2084,2150,4557,3538,3052,26407,2312,100877,2580,2501,2736,29617,52551,6543,24715,6123,8633,17063,52092,7231,28735,40304,6537,30304,5079,8510,21064,64199,7073,삼선동
164,9022,4976,8793,14706,1350,49945,4790,4325,5803,17038,2658,13721,81738,1616,435374,8139,1387,8919,115182,118683,25368,15148,2104,3780,103764,230566,19061,83317,23969,14076,55198,2073,11806,78075,26386,17859,삼성1동
165,9626,4227,6259,33751,2985,117053,4465,3542,5583,9248,4601,8242,42473,2142,255411,4604,1868,6177,56226,56502,13147,37374,3828,10370,67831,143341,18660,45304,55188,15326,23898,4349,9572,31939,60095,13203,삼성2동
166,2589,1939,1256,25132,1096,74585,1273,1060,881,1863,3242,1467,9534,1034,38488,823,1841,952,7126,14510,1791,16078,2136,4265,5490,20100,2805,7927,35349,2645,7696,2298,2246,3445,44902,2227,삼성동
167,3067,1830,1468,28995,1473,108671,1645,1396,1544,3036,4194,1640,14739,1424,47969,1203,2748,1442,10426,20862,2854,21979,3649,6570,6722,23293,2927,11329,43790,4423,9895,3652,3931,5127,58811,3568,삼양동
168,5062,2218,2243,32791,1919,139929,1924,1131,1895,3991,4867,2629,12905,1407,49101,1862,2951,1927,19775,27685,3783,31687,3439,10276,10814,28753,3699,21596,50778,4933,16899,4561,5094,10013,80425,3892,삼전동
169,1929,1283,1067,3801,158,7463,793,737,714,3846,579,2021,10053,140,41911,1887,170,1006,29059,20915,3288,3591,249,840,9686,22867,2197,21983,5730,1500,5531,175,660,6718,4464,815,삼청동
170,1522,666,870,10590,1170,36392,589,680,1002,1437,1566,651,8172,798,25464,790,809,882,10413,17383,2346,8927,2081,2575,3295,13367,2559,9647,16436,1960,9888,2356,3940,5430,20105,2752,상계10동
171,4850,3104,2145,38068,1295,134779,2019,1669,1747,3569,4216,2072,20848,1145,45420,1643,3117,1493,15123,33764,3678,26184,2470,7820,7896,24898,2328,18961,55830,4067,18122,2833,3706,11450,74214,3108,상계1동
172,5416,4428,2911,33214,2635,124019,2196,3477,2880,5389,4655,2496,33122,2616,80412,2246,3961,2233,38522,83921,8604,25349,6454,9284,10153,48088,5695,49268,47163,7687,62069,6068,17244,43024,71383,11282,상계2동
173,3790,4357,2906,27823,1096,88229,2029,2172,2616,2374,2729,1677,17395,844,28618,1586,2915,1199,10056,21198,2588,18466,1414,7008,5385,22047,2267,9758,38559,3361,9345,1483,2934,6025,47211,3036,상계3·4동
174,2380,1703,984,24900,1390,75358,1339,1202,1549,2381,3846,1599,12123,1605,24037,1087,2253,1260,9549,22133,2450,16168,4467,5908,4661,17890,2161,11699,31527,3276,12477,3687,3596,6125,42959,3308,상계5동
175,8187,9317,4990,38479,2306,150632,4505,5388,4063,9671,4773,4063,74087,2741,166083,5575,3603,4517,46423,112665,11245,35027,5463,10031,22112,88376,10264,43906,63419,9359,56613,5055,15494,34567,86999,9907,상계6·7동
176,2761,3252,1509,25051,1380,110420,935,1122,1650,2838,3161,1318,17014,1519,33294,1180,3114,1093,11082,26597,2541,21828,3522,6718,5052,17893,2276,12311,40822,2612,14463,2834,3811,6022,61783,2532,상계8동
177,2238,1287,1543,25547,1459,92413,1245,1375,1169,1744,2821,1403,10042,1562,50513,761,2337,1319,7516,16115,1467,21263,3004,5666,4504,16603,2401,8338,40579,2622,8266,3631,3353,3600,51557,2599,상계9동
178,5291,3074,3227,48827,2093,189282,2970,2351,5117,4250,6161,2886,23895,1746,58847,2002,3910,2421,23916,36796,5179,41874,3383,12216,15263,36132,3977,23041,75513,7679,19895,3568,7129,15026,107412,7256,상도1동
179,4034,2905,2717,25030,1927,95300,1927,1613,3879,3983,3580,2104,20328,2236,46333,2290,1916,2506,17253,42590,4765,18775,5223,4995,8787,29744,4026,17789,34614,5432,21778,4266,7602,12858,55392,6347,상도2동
180,2247,1863,1121,23375,1808,90166,1346,1084,2164,1837,3500,996,7850,1386,23004,939,1655,1025,6856,16036,2013,14853,4169,4406,3614,11794,1987,8709,29408,3008,7771,3972,2772,4500,53653,2405,상도3동
181,3130,1847,1533,33968,1872,130788,1918,1095,2350,2694,4447,2017,11918,2106,31101,1070,2917,1712,8391,14847,2007,23340,3597,6978,5234,18852,2972,10011,48815,3894,8098,4232,2936,4754,73632,3290,상도4동
182,2186,963,1015,20180,1283,73753,1169,869,1307,1802,3551,1313,9462,1059,28920,767,1427,990,6051,9322,1169,15810,2367,3770,4079,14842,2071,6567,29639,2163,3959,3264,1771,3083,42830,1954,상봉1동
183,5615,3525,4039,23684,1666,103461,2001,1872,2479,4895,2871,2595,27690,2209,61624,2609,2380,1716,30717,73988,8870,17933,6331,6112,10727,44347,4656,39547,32624,5325,47130,4666,8293,33111,64416,6676,상봉2동
184,8139,6017,6341,25692,1289,109869,3899,3952,3009,9491,2323,8498,51043,1128,289885,4809,1679,4320,43625,61143,10500,22246,1386,5318,61691,163090,7676,32215,43287,9986,26720,1519,8593,26719,56751,5333,상암동
185,7868,7573,5213,38505,2634,149078,2773,3748,4695,7890,4096,3185,50733,3242,105422,4624,3304,4325,28347,60681,7419,31766,6486,10446,15248,49968,7873,29019,65020,6780,29065,5845,8196,17227,81437,8515,상일동
186,4893,3439,3462,28787,1961,102522,2255,2251,2775,5205,4106,2796,31916,1671,80747,2304,1901,2130,49844,37000,6779,35050,3639,9290,22103,50012,9055,44587,49664,8950,25482,4700,9504,23497,57443,7013,서강동
187,13704,11289,9847,36278,2938,126241,4335,5826,4592,12437,5432,9995,67812,3253,330088,5828,2633,5769,181161,168396,27664,39305,7438,10587,69813,195667,17124,220947,56649,24505,169374,6207,38330,168826,82152,24146,서교동
188,2435,981,1099,22361,1337,80477,888,548,1026,1915,2717,1200,4414,976,11750,580,1754,826,5155,7207,1280,19303,2255,4751,2552,8329,1393,6699,33735,2061,4740,3179,1870,2392,43559,2088,서림동
189,5947,5810,4758,20697,973,57364,2139,1841,2151,5703,2767,2292,26093,633,45695,2986,1157,1311,31956,33127,4280,16923,1005,3377,11009,28172,2266,19296,31781,3415,12945,1292,1686,9706,32222,2061,서빙고동
190,4822,4485,3434,22725,1954,113741,1723,1989,2389,3923,2543,1629,18196,1692,36309,1496,2277,1507,23432,39300,5268,18755,5120,6285,6330,25926,3343,31517,34492,4352,29516,4907,7893,26944,68321,5523,서원동
191,7682,3842,6266,29691,2624,107751,4309,3046,5606,7612,4136,6814,39548,2242,197285,4365,1930,5344,44517,48486,9886,28767,5114,7568,44847,111569,12537,40903,47795,10589,25601,4327,6792,36619,55356,13399,서초1동
192,9972,4600,9565,23962,2613,94922,5828,4775,7541,10330,3519,11022,54481,3066,344931,5586,1746,8324,64903,62638,14639,30254,4637,7382,83696,178873,27854,56010,45600,14865,32201,4206,9851,57488,54256,15804,서초2동
193,18135,11790,14484,47790,2944,174704,10412,9585,9495,17357,6250,18865,99669,2504,592461,10401,3455,11944,98688,129716,24644,44423,3598,11316,131289,324009,28316,91042,75133,25505,73215,4462,19389,80204,94255,17427,서초3동
194,8125,3910,5494,31758,2949,100784,3807,4428,5445,8595,4055,7694,39675,2258,211998,4415,1795,6756,79786,63219,13335,31026,4491,8611,46822,108907,18127,79956,52024,10932,44045,6159,9577,68235,55572,14541,서초4동
195,4115,2094,1864,30265,1744,103796,1779,1120,1769,3242,3505,2213,15358,1545,44264,1380,2686,1532,14340,25815,3643,20760,3775,6804,8366,26229,3103,18317,42045,4348,15653,4187,3787,12085,58059,3650,석관동
196,6575,3905,3198,31741,2268,137921,2690,2052,2852,5605,4722,3649,25997,2757,77452,2584,3250,2974,31211,43285,6328,29250,4734,9524,14810,44390,5398,37993,45776,7536,28099,4366,9305,21338,80210,7153,석촌동
197,5983,4997,2644,24560,1725,91543,2916,2044,2201,5618,4508,3464,26324,2512,104575,2575,2542,3319,22354,38118,5042,22229,5627,7285,17865,58940,5675,21034,39056,6154,20630,4412,5789,12875,53150,4465,성내1동
198,5205,2878,2498,31372,3114,111484,2027,1817,2767,4095,4788,2281,21963,2409,51952,2005,3455,2025,25559,41536,5440,23184,6294,9196,9426,34356,5011,28802,42835,5586,26677,6891,7151,24229,64929,7045,성내2동
199,7715,6937,4969,35318,2399,129078,2723,2511,3029,7619,5475,4054,34845,2665,102996,3417,3202,3361,30453,54286,8123,27043,6021,9472,17598,59299,7146,35692,48389,7455,35965,5082,10156,25843,75986,7730,성내3동
200,5157,3686,3519,32008,1493,108329,2476,1689,2754,5526,4360,2414,24827,1787,75474,2449,2226,2068,27819,45337,5615,25576,3528,7023,12737,41621,4215,26512,50594,5112,21228,3721,4177,15570,57215,4394,성북동
201,4157,2902,1924,26227,1552,93319,2425,1212,1611,3904,3216,2253,17712,1620,84314,1482,1703,1849,18280,24244,4281,27411,3511,7375,16005,43298,5106,17856,42271,6359,14324,3950,4728,9935,54979,3759,성산1동
202,6683,6442,5515,35898,1610,147977,2569,2562,2512,6054,4950,2842,33743,1622,63364,3632,2784,2000,27120,58784,7512,31124,3166,8540,12912,37995,3042,34550,54187,5255,32313,3197,5730,23525,84369,4160,성산2동
203,4556,3803,4104,15295,1105,59417,3525,1691,2276,4691,2405,3183,24300,1152,97657,2398,1093,2723,38209,32066,5893,14594,1829,3820,22318,54548,6080,31414,25734,5753,16943,2205,3752,18451,35382,4310,성수1가1동
204,4630,3130,3787,15489,1096,60494,2092,1395,2955,5172,2414,4740,27117,879,143886,2826,1431,3442,50869,42014,8597,12122,1704,3549,32470,81424,8045,38258,21736,6981,20487,1937,5135,25721,36545,7354,성수1가2동
205,4492,1649,1996,17918,1146,63635,3503,1483,2455,4022,2992,5220,18161,1081,133680,2150,1984,3614,28704,31402,6347,13105,2478,4679,26971,79801,9204,27482,22970,6763,16909,2163,4425,15517,37513,4837,성수2가1동
206,7998,3829,5795,17902,1706,65594,5824,4785,4386,8549,2949,11124,50327,2056,422202,4533,1554,7965,70237,58140,13472,16119,2963,4768,84171,251547,19342,56507,27991,16176,32365,2863,11590,42930,39333,12369,성수2가3동
207,3197,1342,1133,29576,1661,111934,1015,823,1332,1963,3160,1237,7775,1245,22889,663,2172,972,7711,12934,1470,20583,3112,5805,3645,13173,1857,9067,42878,2726,6142,4421,1959,2969,59500,2746,성현동
208,5302,1584,4336,40404,565,155552,3250,1301,1842,4833,4369,3260,17769,565,43909,3256,2690,2052,16310,22070,4837,34368,324,7140,11724,31158,3526,15819,68283,4906,7740,392,2002,8701,80660,2533,세곡동
209,10077,4401,7874,3637,960,14878,5773,3913,4993,14919,656,15590,77585,1380,533772,8449,518,12174,94406,90114,19763,5195,1350,2190,115611,282278,35590,65918,5637,12939,31693,1161,8176,57139,8056,20614,소공동
210,2620,670,1497,12305,992,42603,688,420,1072,2191,1703,1020,4349,504,21414,824,950,722,4731,5574,1257,10437,1298,4751,4512,12995,1651,4675,17835,1711,2637,2133,953,2380,24042,1489,송정동
211,5537,3556,3532,34940,2190,131995,2804,1845,3037,4717,4765,2989,27939,2636,95746,2215,3212,2975,26566,58259,7218,23562,5229,8529,12578,50835,6172,33282,48270,7481,33638,5459,7646,27452,76226,7392,송중동
212,4758,3411,2490,33364,2199,128963,2038,1855,2496,4425,4302,3116,24149,2726,121481,1805,3254,2623,21261,43607,5712,25510,7002,8720,13370,57246,6193,23611,49092,6425,24153,6595,7252,15632,73713,6149,송천동
213,5165,2788,2921,28501,2119,124577,2141,1850,2867,4926,4187,3268,24513,2170,79911,2339,2741,2757,45678,46365,6809,26941,4304,8436,14839,44907,6572,48195,44423,6627,29676,3976,7995,29453,72218,7314,송파1동
214,2638,1469,1072,18382,1373,67840,1085,1804,1879,2221,2495,1387,10570,1717,60060,954,1255,2268,9734,13465,2265,19514,2426,4626,8119,25205,3532,8730,31947,3117,7278,2758,3990,4403,37349,3038,송파2동
215,2357,1382,1606,18659,408,70719,1274,589,752,1971,1772,1645,11170,442,50889,922,1420,1240,5549,9410,1813,11483,663,3670,6745,22350,3185,6036,25709,3423,5440,823,6195,4719,38783,3670,수궁동
216,2985,1218,2909,14384,882,55969,1668,1550,2024,2310,1654,1694,9641,783,25823,1278,925,1697,8505,12547,2825,10466,970,3074,6573,22610,3471,9004,20687,2570,5593,1361,2174,7208,28611,2520,수색동
217,7180,4393,4979,15334,771,49688,3826,2421,1746,9458,2628,4421,46447,764,130618,4568,1416,2842,21772,42797,5599,10830,862,2883,21252,57041,4444,42884,22786,4233,20381,621,2786,23587,29310,2040,수서동
218,2892,2650,1443,18227,1033,58038,1164,1496,1232,2597,2207,1269,12642,1370,41255,1363,1560,1346,7670,15166,2309,13835,2846,4315,5372,21319,2670,8019,24842,2704,6725,1775,2298,3851,33226,2123,수유1동
219,4109,2761,2154,31663,1851,102774,1764,1260,1651,3428,5632,1857,16425,1892,33935,1340,2639,1206,14300,30029,3275,20830,5317,6714,6789,24241,2646,17031,42252,4060,16650,3611,4641,8333,56144,3930,수유2동
220,4783,4711,3722,25463,1898,93134,1955,2114,2387,4966,3481,2897,28000,2279,79474,2480,2489,2342,26638,59563,7076,17132,5446,7183,12762,50451,5078,38721,36035,7155,44805,4684,12373,33071,57932,8528,수유3동
221,1313,1103,1200,8074,1050,33539,494,608,1125,1354,1199,939,7938,1447,25004,650,1002,871,5692,11572,1683,6533,2398,2974,3258,11217,1537,6066,13448,1509,4468,2226,2176,4147,18700,1837,숭인1동
222,3174,2023,2185,12767,1777,54516,1579,1834,1790,2668,1848,2033,14709,1726,75361,1665,1119,2477,19189,32064,4800,11633,2650,4618,12691,49536,5530,13289,19691,3966,8533,2901,4352,7154,30043,4198,숭인2동
223,4732,3502,3980,21247,1357,83114,3116,1776,3811,4446,2764,3134,25807,1930,73083,2536,2211,2895,16747,46720,5823,13315,3689,5192,11155,40923,3873,21248,29043,6311,25383,2950,7846,18483,51934,6952,시흥1동
224,1983,1485,1389,16120,496,59882,896,848,1133,1484,1653,1053,7735,457,26682,1274,1327,1194,5574,11441,1578,11542,589,3569,4241,13714,1452,4510,26190,1909,4893,921,3555,2047,32086,1566,시흥2동
225,1997,811,1092,9745,450,27166,1439,365,894,1333,1057,1775,5766,504,37044,882,685,1499,3903,6152,1259,5696,782,1556,6452,20849,2086,3476,12467,1842,1685,532,658,2463,15617,1220,시흥3동
226,1608,691,662,21593,770,71155,813,338,747,1448,2896,1015,6003,572,13064,693,1732,662,4382,8060,1437,13672,1302,4326,2559,9125,1303,5306,27765,1930,3933,2014,1516,2514,39821,1627,시흥4동
227,1964,1419,1168,13705,889,45463,860,635,1193,1641,1444,791,8032,784,13083,771,1319,745,4862,11331,1603,8748,1790,2805,2297,9664,1267,5482,16744,1877,5589,1692,2047,3246,25500,1943,시흥5동
228,4179,2579,3513,25426,1654,106737,1754,1194,2093,3780,3301,2183,16177,1431,35883,1932,2215,1950,11085,16836,2811,19071,2635,5316,7459,23334,2369,11724,35791,3522,8900,3000,3204,8927,61390,3384,신길1동
229,2278,1318,1061,14422,1280,50930,1058,826,1501,1985,1952,1003,7561,1286,19129,786,1374,655,6631,11772,1686,10685,3286,3716,3453,12078,1637,7025,20372,2321,6202,3600,2486,3537,30813,2346,신길3동
230,1830,1132,1171,13212,1008,44541,1239,589,1522,1397,1652,744,5143,832,13343,681,1059,928,5314,10247,1400,8807,2284,3058,2721,9057,1429,5663,18525,2063,5137,2317,1727,3087,24634,2163,신길4동
231,1813,1730,1427,8684,902,28623,800,700,831,1345,1105,766,7610,1209,24010,794,833,1182,4050,7280,1062,6040,1585,1942,2401,8843,1232,4901,12638,1421,4477,1616,1091,2858,16780,1379,신길5동
232,5168,3994,4221,30222,2107,118822,2228,2086,3400,3504,5164,1655,18625,1870,46023,1780,3202,1987,14227,27426,3989,21557,4594,7048,7737,27191,3500,16986,42744,5350,16296,4053,5647,11880,68737,5805,신길6동
233,2573,1689,2362,15307,1242,59718,1697,1193,3001,2656,2391,1235,12956,1301,28608,1031,1520,1531,8629,18506,2154,13071,2877,3097,5135,16396,2165,8573,23850,3377,9084,3197,3106,5802,35079,3345,신길7동
234,6394,3156,3393,38328,2022,142094,3675,2866,2240,5584,5248,3648,32371,1826,88998,2842,3333,2699,19148,39528,5143,26451,3984,8282,15690,57800,5756,20282,54038,6446,20151,4108,5379,12641,77231,4472,신내1동
235,2430,2556,1104,22379,1082,78855,1137,1251,1313,2486,3138,1396,14355,1538,45288,1183,1849,1424,9362,23099,2364,17220,2795,3968,7037,23111,3075,9193,33176,3127,12576,2828,5522,5412,43015,3749,신내2동
236,1670,1003,1126,12888,1455,48268,1130,1152,1607,1744,1744,1465,7501,1344,42053,826,1387,1483,8242,13931,2429,9564,3174,3710,4551,17620,2850,10633,19316,2785,7795,3616,3781,7456,28496,4011,신당5동
