학교종류명,설립구분,표준학교코드,학교명,영문학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,남녀공학구분명,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,위도,경도
각종학교(고),공립,7010565,서울산업정보학교,Seoul Polytechnic School,서울특별시교육청,8815,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동),남여공학,특성화고,N,전문계,,전기,주간,19830302,37.4705041702937,126.941940568518
고등학교,공립,7010564,노원고등학교,Nowon High School,서울특별시교육청,1675,서울특별시 노원구 노원로 586,(상계동),남여공학,일반고,N,일반계,,후기,주간,19881223,37.6618031933787,127.054019473757
고등학교,공립,7010563,경인고등학교,Kyeongin High School,서울특별시교육청,8275,서울특별시 구로구 경인로46길 31,/ 경인고등학교 (고척동),남여공학,일반고,N,일반계,,후기,주간,20020301,37.4959926823743,126.86542887783
고등학교,공립,7010562,창동고등학교,Changdong High School,서울특별시교육청,1483,서울특별시 도봉구 노해로62길 7,(창동/ 창동고등학교),남여공학,일반고,N,일반계,,후기,주간,20020301,37.6510357712645,127.038819095625
특수학교,공립,7010561,서울경운학교,Seoul Gyeongun School,서울특별시교육청,3132,서울특별시 종로구 삼일대로 454,(경운동),남여공학,,N,해당없음,,전기,주간,20020301,37.5750618207351,126.987420878639
고등학교,공립,7010560,독산고등학교,Doksan High School,서울특별시교육청,8551,서울특별시 금천구 문성로 64,/ 독산고등학교 (독산동),남여공학,일반고,N,일반계,,후기,주간,20011231,37.4762187185354,126.910939635513
고등학교,공립,7010559,수락고등학교,Surak High School,서울특별시교육청,1602,서울특별시 노원구 동일로245길 143,(상계동/수락고등학교),남여공학,자율고,N,일반계,,후기,주간,20020301,37.6829077650293,127.053570991513
고등학교,사립,7010552,청원여자고등학교,Cheongwon Girls’ High School,서울특별시교육청,1672,서울특별시 노원구 한글비석로 506,/ 청원여자고등학교 (상계동/청원초/중/고등학교),여,일반고,N,일반계,,후기,주간,20010301,37.6652515464657,127.062532889006
고등학교,사립,7010547,이화여자대학교사범대학부속이화금란고등학교,Ewha Womans University High School,서울특별시교육청,3759,서울특별시 서대문구 성산로 560,/ 이대부속고등학교 (대신동),남여공학,자율고,N,일반계,,전기,주간,19580215,37.5663888550725,126.947355714248
고등학교,사립,7010544,오류고등학교,Oryu High School,서울특별시교육청,8248,서울특별시 구로구 오리로21길 2,(궁동/ 오류고등학교),여,일반고,N,일반계,,후기,주간,19991127,37.5003550678039,126.827683012604
고등학교,사립,7010537,세명컴퓨터고등학교,Semyeong Computer High School,서울특별시교육청,3337,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동),남여공학,특성화고,N,전문계,,전기,주간,19740429,37.6278475739332,126.923545504491
고등학교,공립,7010536,선린인터넷고등학교,Sunrin Internet High School,서울특별시교육청,4314,서울특별시 용산구 원효로97길 33-4,(청파동3가),남여공학,특성화고,N,전문계,,전기,주간,18990624,37.5427698351486,126.966038693159
특수학교,공립,7010533,서울정민학교,Seoul Jeongmin School,서울특별시교육청,1810,서울특별시 노원구 공릉로58길 24,(하계동/ 서울정민학교),남여공학,,N,해당없음,,전기,주간,20001125,37.6338959947783,127.073166607854
특수학교,사립,7010523,광성하늘빛학교,Gwangsung Hanulbit School,서울특별시교육청,5511,서울특별시 송파구 올림픽로 625,/ 광성하늘빛학교 (풍납동/광성교회),남여공학,,N,해당없음,,전기,주간,19991108,37.537381320793,127.122235500675
특수학교,공립,7010521,서울정인학교,Seoul Jeong-in Special School,서울특별시교육청,1095,서울특별시 강북구 인수봉로 119-20,(수유동/ 정인학교),남여공학,,N,해당없음,,전기,주간,20000115,37.6309568080471,127.011923763883
특수학교,공립,7010520,서울정애학교,Seoul Jeongae School,서울특별시교육청,6086,서울특별시 강남구 봉은사로81길 16,/ 서울정애학교 (삼성동),남여공학,,N,해당없음,,전기,주간,20000301,37.5143262154837,127.054400280803
특수학교,공립,7010519,서울광진학교,Seoul Gwangjin School,서울특별시교육청,5048,서울특별시 광진구 강변역로 18,/ 서울광진학교 (구의동/ 서울광진학교),남여공학,,N,해당없음,,전기,주간,19990115,37.5376674941402,127.091561517825
특수학교,사립,7010474,한국육영학교,Hanguk Yukyoung School,서울특별시교육청,5792,서울특별시 송파구 충민로6길 15,(장지동/한국육영학교),남여공학,,N,해당없음,,전기,주간,19920923,37.4820709312464,127.132756370601
특수학교,사립,7010473,한국구화학교,Hanguk Guhwa School,서울특별시교육청,5225,서울특별시 강동구 고덕로 295-59,/ 한국구화학교 (고덕동),남여공학,,N,해당없음,,전기,주간,19620720,37.5561204084687,127.158039363963
특수학교,사립,7010472,주몽학교,Jumong School,서울특별시교육청,5280,서울특별시 강동구 상암로 369,/ 주몽학교 (상일동),남여공학,,N,해당없음,,전기,주간,19850320,37.5461987504982,127.163375714608
특수학교,사립,7010469,성베드로학교,St.Peter’s School,서울특별시교육청,8359,서울특별시 구로구 연동로 320,/ 성베드로학교 (항동),남여공학,,N,해당없음,,전기,주간,19740523,37.4875235978289,126.826163535057
특수학교,사립,7010465,서울애화학교,Seoul Aewha School,서울특별시교육청,1157,서울특별시 강북구 솔매로52길 31,/ 서울애화학교 (미아동),남여공학,,N,해당없음,,전기,주간,19751201,37.6252495068956,127.029057335751
특수학교,사립,7010464,서울삼성학교,Seoul Samsung School for the Deaf,서울특별시교육청,7035,서울특별시 동작구 양녕로30길 19-4,(상도동/ 서울삼성학교),남여공학,,N,해당없음,,전기,주간,19830303,37.4991980199515,126.946672369754
특수학교,사립,7010460,밀알학교,Miral School,서울특별시교육청,6350,서울특별시 강남구 일원로 90,(일원동/밀알학교),남여공학,,N,해당없음,,전기,주간,19970301,37.4857818608305,127.08207177919
특수학교,사립,7010459,다니엘학교,Daniel School,서울특별시교육청,6796,서울특별시 서초구 헌릉로468길 21-16,(내곡동/다니엘학교),남여공학,,N,해당없음,,전기,주간,19741213,37.4601639011933,127.092319064657
특수학교,공립,7010457,서울정문학교,Seoul Jeongmun School,서울특별시교육청,8859,서울특별시 관악구 난향3길 31,(신림동),남여공학,,N,해당없음,,전기,주간,19960115,37.4617125912606,126.916951603145
특수학교,공립,7010456,서울정진학교,Seoul Jungjin School,서울특별시교육청,8259,서울특별시 구로구 부일로9길 158,(궁동/ 서울정진학교),남여공학,,N,해당없음,,전기,주간,19870709,37.4988144872361,126.820751902256
방송통신고등학교,공립,7010390,영등포고등학교부설방송통신고등학교,Air and Correspondence High School Attached to Yeongdeungpo High School,서울특별시교육청,6933,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교),남여공학,일반고,N,일반계,,전기,주간,19790110,37.5080846020876,126.933143484357
방송통신고등학교,공립,7010389,수도여자고등학교부설방송통신고등학교,Air and Correspondence High School Atteched to Sudo Girls’ High School,서울특별시교육청,7062,서울특별시 동작구 여의대방로10길 73,(신대방동/ 수도여자고등학교),여,일반고,N,일반계,,전기,주간,19740223,37.4928014552579,126.914907105304
방송통신고등학교,공립,7010387,경복고등학교부설방송통신고등학교,Open highschool affiliated with KYUNGBOCK,서울특별시교육청,3047,서울특별시 종로구 자하문로28가길 9,(청운동),남여공학,일반고,N,일반계,,전기,주간,19740323,37.585945671102,126.971510913077
방송통신고등학교,공립,7010386,경동고등학교부설방송통신고등학교,Air and Correspondence High School Attached to Kyungdong High School,서울특별시교육청,2870,서울특별시 성북구 보문로29길 49,(삼선동3가/ 경동고등학교),남여공학,일반고,N,일반계,,전기,주간,19741231,37.5859418116443,127.01457927632
방송통신고등학교,공립,7010385,경기여자고등학교부설방송통신고등학교,Air and Correspondence High School Attached to Gyeonggi Girls’ High School,서울특별시교육청,6324,서울특별시 강남구 삼성로 29,(개포동/경기여자고등학교),여,일반고,N,일반계,,전기,주간,19740301,37.4869545236322,127.06612364407
고등학교,사립,7010377,한양공업고등학교,Hanyang Technical High School,서울특별시교육청,4566,서울특별시 중구 을지로 299,(신당동),남,특성화고,N,전문계,,전기,주간,19450901,37.5658716036039,127.011443307588
고등학교,사립,7010370,일신여자상업고등학교,ILSHIN Girls’ Commercial High School,서울특별시교육청,5676,서울특별시 송파구 송파대로38길 8,(송파동/일신여자상업고등학교),여,특성화고,N,전문계,,전기,주간,19560316,37.5017941334924,127.114241325581
고등학교,사립,7010365,유한공업고등학교,Yuhan Technical High School,서울특별시교육청,8360,서울특별시 구로구 경인로 8,(항동),남여공학,특성화고,N,전문계,,전기,주간,19641229,37.4879765968891,126.823290699072
고등학교,사립,7010356,영등포공업고등학교,YeongDeungPo Technical High School,서울특별시교육청,7524,서울특별시 강서구 허준로5길 15,(가양동),남,특성화고,N,전문계,,전기,주간,19530409,37.5698356164942,126.850028274704
고등학교,사립,7010346,수도전기공업고등학교,Sudo Electric Technical High School,서울특별시교육청,6324,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동),남여공학,특목고,N,전문계,산업수요 맞춤형 고등학교,전기,주간,19240301,37.4849375350333,127.064478665219
고등학교,사립,7010340,서울여자상업고등학교,Seoul Girls’ Commercial High School,서울특별시교육청,8833,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교),여,특성화고,N,전문계,,전기,주간,19260929,37.4729045674501,126.950918062755
고등학교,사립,7010317,덕일전자공업고등학교,Deogil Electronic Technical High School,서울특별시교육청,8357,서울특별시 구로구 서해안로21길 5-12,(오류동),남여공학,특성화고,N,전문계,,전기,주간,19941005,37.4905365201163,126.837134461147
고등학교,공립,7010292,휘경공업고등학교,Hwigyeong Technical High School,서울특별시교육청,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),남여공학,특성화고,N,전문계,,전기,주간,19971220,37.585153012865,127.069450940954
고등학교,공립,7010288,성수공업고등학교,Seongsu Technical High School,서울특별시교육청,4780,서울특별시 성동구 뚝섬로 365,(성수동2가/성수공업고등학교),남여공학,특성화고,N,전문계,,전기,주간,19980301,37.5405694282104,127.050960207026
고등학교,공립,7010278,서울공업고등학교,Seoul Technical High School,서울특별시교육청,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),남여공학,특성화고,Y,전문계,,전기,주간,18990505,37.5019012578828,126.922363030415
고등학교,공립,7010272,경기상업고등학교,Gyeonggi Commercial High School,서울특별시교육청,3047,서울특별시 종로구 자하문로 136,(청운동),남여공학,특성화고,N,전문계,,전기,주간,19230206,37.5892585316989,126.970057092906
고등학교,공립,7010271,경기기계공업고등학교,Gyeonggi Mechanical Technical High School,서울특별시교육청,1810,서울특별시 노원구 공릉로 264,(하계동),남여공학,특성화고,N,전문계,,전기,주간,19570215,37.6322400488783,127.074928451599
고등학교,공립,7010270,강서공업고등학교,Gangseo Technical High School,서울특별시교육청,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),남여공학,특성화고,N,전문계,,전기,주간,19940105,37.5760340875363,126.816181657979
고등학교,사립,7010268,휘문고등학교,Whimoon High School,서울특별시교육청,6183,서울특별시 강남구 역삼로 541,(대치동),남,자율고,N,일반계,,전기,주간,19060501,37.5052894535671,127.061993880621
고등학교,사립,7010267,휘경여자고등학교,Hwikyung Girls` High School,서울특별시교육청,2503,서울특별시 동대문구 한천로 247,(휘경동/휘경여자고등학교),여,일반고,N,일반계,,후기,주간,19750303,37.5819005156881,127.067434080061
고등학교,사립,7010266,환일고등학교,Hwanil High School,서울특별시교육청,4500,서울특별시 중구 환일길 47,(만리동2가),남,일반고,N,일반계,,후기,주간,19470624,37.5537559309443,126.962588449936
고등학교,사립,7010265,화곡고등학교,Hwagok High School,서울특별시교육청,7640,서울특별시 강서구 강서로45길 69,/ 화곡고등학교 (내발산동),남,일반고,N,일반계,,후기,주간,19780130,37.547936112544,126.831535677751
고등학교,사립,7010264,홍익대학교사범대학부속여자고등학교,Hongik University Girls` High School,서울특별시교육청,3967,서울특별시 마포구 성미산로 51,(성산동/ 여자고등학교),여,일반고,N,일반계,,후기,주간,19671229,37.559665162458,126.912928685692
고등학교,사립,7010263,홍익대학교사범대학부속고등학교,HONGIK University High School,서울특별시교육청,2835,서울특별시 성북구 성북로14가길 23,(성북동/홍익대학교부속중고등학교),남,일반고,N,일반계,,후기,주간,19540304,37.5936666161184,127.002804963597
고등학교,사립,7010262,혜원여자고등학교,Hyewon Girls’ High School,서울특별시교육청,2174,서울특별시 중랑구 봉우재로58길 39,(망우동),여,일반고,N,일반계,,후기,주간,19721226,37.5932798745236,127.097042711299
고등학교,사립,7010261,혜성여자고등학교,Hyesung Girls’ High School,서울특별시교육청,1749,서울특별시 노원구 노원로16길 2,(하계동),여,일반고,N,일반계,,후기,주간,19821130,37.6405502075269,127.073619657657
고등학교,사립,7010260,현대고등학교,Hyundai Senior High School,서울특별시교육청,6000,서울특별시 강남구 압구정로 127,(압구정동/ 현대고등학교),남여공학,자율고,N,일반계,,전기,주간,19841217,37.5254804993365,127.022377298509
고등학교,사립,7010259,한영외국어고등학교,Hanyoung Foreign Language High School,서울특별시교육청,5279,서울특별시 강동구 동남로 832,(상일동),남여공학,특목고,N,일반계,외국어계열,전기,주간,19900301,37.5490844724683,127.156927612469
고등학교,사립,7010258,한영고등학교,Hanyoung High School,서울특별시교육청,5279,서울특별시 강동구 동남로 832,(상일동/ 한영고등학교),남여공학,일반고,N,일반계,,후기,주간,19330418,37.5490844724683,127.156927612469
고등학교,사립,7010255,한성여자고등학교,Hansung Girls’ High School,서울특별시교육청,2876,서울특별시 성북구 삼선교로16길 117,/ 한성여자고등학교 (삼선동2가),여,일반고,N,일반계,,후기,주간,19451005,37.583064896247,127.011742675693
고등학교,사립,7010254,한성고등학교,Hanseong High School,서울특별시교육청,3771,서울특별시 서대문구 북아현로1길 24,(북아현동),남,일반고,N,일반계,,후기,주간,19280925,37.559096439531,126.954456481223
고등학교,사립,7010253,한서고등학교,Hanseo High School,서울특별시교육청,7507,서울특별시 강서구 양천로11길 47,(방화동),남여공학,일반고,N,일반계,,후기,주간,19840217,37.5747927037293,126.808143937842
고등학교,사립,7010252,한국삼육고등학교,Hankook Sahmyook High School,서울특별시교육청,1795,서울특별시 노원구 화랑로 815,(공릉동),남여공학,일반고,N,일반계,,후기,주간,19491113,37.643357369067,127.108850343184
고등학교,사립,7010251,한광고등학교,Hankwang High School,서울특별시교육청,7732,서울특별시 강서구 등촌로13길 110,(화곡동),남여공학,일반고,N,일반계,,후기,주간,19870119,37.5388437129063,126.857939342826
고등학교,사립,7010250,한가람고등학교,Hangaram High School,서울특별시교육청,7984,서울특별시 양천구 목동서로 15,(목동),남여공학,자율고,N,일반계,,전기,주간,19961210,37.5374620404618,126.88400754353
고등학교,사립,7010248,충암고등학교,Choongam High School,서울특별시교육청,3481,서울특별시 은평구 가좌로5길 5,(응암동),남,일반고,N,일반계,,후기,주간,19680110,37.5846402882465,126.921809482886
고등학교,사립,7010247,청원고등학교,Cheong-won High School,서울특별시교육청,1672,서울특별시 노원구 한글비석로 506,/ 청원고등학교 (상계동),남,일반고,N,일반계,,후기,주간,19881112,37.6652515464657,127.062532889006
고등학교,사립,7010246,창문여자고등학교,Changmun Girls’ High School,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),여,일반고,N,일반계,,후기,주간,19741227,37.6134009168268,127.035828005248
고등학교,사립,7010245,진선여자고등학교,Jinseon Girls’ High School,서울특별시교육청,6213,서울특별시 강남구 선릉로85길 27,(진선여자고등학교/역삼동),여,일반고,N,일반계,,후기,주간,19761228,37.5023028920315,127.048286565491
고등학교,사립,7010244,진명여자고등학교,Jinmyeong Girls’ High School,서울특별시교육청,8002,서울특별시 양천구 목동로 170,/ 진명여자고등학교 (목동),여,일반고,N,일반계,,후기,주간,19060421,37.5240834137562,126.865465205432
고등학교,사립,7010243,중앙여자고등학교,Jung-Ang Girls’ High School,서울특별시교육청,3762,서울특별시 서대문구 북아현로11가길 7,(북아현동),여,일반고,N,일반계,,후기,주간,19401010,37.5631767195176,126.954059321222
고등학교,사립,7010241,중앙대학교사범대학부속고등학교,CHUNGANG UNIVERSITY HIGH SCHOOL,서울특별시교육청,6277,서울특별시 강남구 선릉로 207,/ 중앙대학교사범대학부속고등학교 (도곡동),남여공학,일반고,N,일반계,,후기,주간,19340415,37.4918425685769,127.05169012944
고등학교,사립,7010240,중앙고등학교,Choong-ang High School,서울특별시교육청,3051,서울특별시 종로구 창덕궁길 164,(계동),남,자율고,N,일반계,,전기,주간,19080620,37.5837882231459,126.987472622092
고등학교,사립,7010239,중산고등학교,Jungsan High School,서울특별시교육청,6350,서울특별시 강남구 일원로14길 22,(일원동/ 중산고등학교),남,일반고,N,일반계,,후기,주간,19940301,37.4857429318866,127.0814284922
고등학교,사립,7010238,중동고등학교,Joongdong High School,서울특별시교육청,6338,서울특별시 강남구 일원로 7,(일원동),남,자율고,N,일반계,,전기,주간,19060510,37.4937134106081,127.080660058176
고등학교,사립,7010237,정의여자고등학교,Jeong Eui Girls’ High School,서울특별시교육청,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),여,일반고,N,일반계,,후기,주간,19760305,37.6533558400471,127.032427255133
고등학교,사립,7010236,정신여자고등학교,Chungshin Girls’ High School,서울특별시교육청,5571,서울특별시 송파구 올림픽로4길 16,/ 정신여자고등학교 (잠실동),여,일반고,N,일반계,,후기,주간,18871020,37.5094538398143,127.073847329188
고등학교,사립,7010235,재현고등학교,Jaehyun High School,서울특별시교육청,1717,서울특별시 노원구 덕릉로82길 64,/ 재현고등학교 (중계동),남,일반고,N,일반계,,후기,주간,19780303,37.6612906377296,127.080799772038
고등학교,사립,7010234,장훈고등학교,Janghoon High School,서울특별시교육청,7316,서울특별시 영등포구 영등포로64길 26,/ 장훈고등학교 (신길동),남,자율고,N,일반계,,전기,주간,19640113,37.5133455931748,126.916228547854
고등학교,사립,7010233,장충고등학교,Jangchung High School,서울특별시교육청,4603,서울특별시 중구 동호로15길 93,(신당동),남,일반고,N,일반계,,후기,주간,19470901,37.5535149002283,127.006414953028
고등학교,사립,7010232,잠실여자고등학교,Jamsil Girls’ High School,서울특별시교육청,5676,서울특별시 송파구 송파대로38길 8,(송파동) 잠실여자고등학교,여,일반고,N,일반계,,후기,주간,19821130,37.5017941334924,127.114241325581
고등학교,사립,7010231,인창고등학교,Inchang High School,서울특별시교육청,3746,서울특별시 서대문구 경기대로 65,/ 인창고등학교 (충정로2가),남,일반고,N,일반계,,후기,주간,19531010,37.564885131451,126.964023197643
고등학교,사립,7010230,이화여자외국어고등학교,Ewha Girls’ Foreign Language High School,서울특별시교육청,4516,서울특별시 중구 통일로4길 30,(순화동),여,특목고,N,일반계,외국어계열,전기,주간,19910911,37.5655773233848,126.969641663889
고등학교,사립,7010227,이화여자고등학교,Ewha Girls’ High School,서울특별시교육청,4516,서울특별시 중구 정동길,/ 26 (정동),여,자율고,N,일반계,,전기,주간,18860531,37.5661766361549,126.971324436617
고등학교,사립,7010226,은광여자고등학교,Eunkwang Girls’ High School,서울특별시교육청,6264,서울특별시 강남구 남부순환로359길 36,(도곡동),여,일반고,N,일반계,,후기,주간,19550315,37.4883484513575,127.035021467585
고등학교,사립,7010223,우신고등학교,Wooshin High School,서울특별시교육청,8258,서울특별시 구로구 부일로 917,/ 우신고등학교 (궁동),남,일반고,N,일반계,,후기,주간,19740105,37.4949023087281,126.826353599765
고등학교,사립,7010222,용화여자고등학교,Yonghwa Girls’ High School,서울특별시교육청,1687,서울특별시 노원구 동일로 1461,/ 용화여자고등학교 (상계동/용화여자고등학교),여,일반고,N,일반계,,후기,주간,19871215,37.6591313767305,127.058280693098
고등학교,사립,7010221,용문고등학교,Yongmoon High School,서울특별시교육청,2843,서울특별시 성북구 고려대로17가길 46,(안암동2가/ 용문중고등학교),남,일반고,N,일반계,,후기,주간,19461012,37.5886903262008,127.024660795253
고등학교,사립,7010220,오산고등학교,Osan High School,서울특별시교육청,4396,서울특별시 용산구 보광로7길 17,(보광동),남,일반고,N,일반계,,후기,주간,19070515,37.5235805097988,127.000887240982
고등학교,사립,7010219,예일여자고등학교,Yale Girls’ High School,서울특별시교육청,3412,서울특별시 은평구 연서로 117,/ 예일여자고등학교 (구산동/수위실),여,일반고,N,일반계,,후기,주간,19650926,37.6109458980893,126.914792838283
고등학교,사립,7010218,영훈고등학교,Younghoon High School,서울특별시교육청,1211,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),남여공학,일반고,N,일반계,,후기,주간,19721229,37.6146818749027,127.02809331872
고등학교,사립,7010217,영파여자고등학교,Youngpa Girls` High School,서울특별시교육청,5529,서울특별시 송파구 올림픽로 565,/ 영파여자고등학교 (풍납동),여,일반고,N,일반계,,후기,주간,19721229,37.5327356176544,127.11973953985
고등학교,사립,7010216,영일고등학교,Youngil High School,서울특별시교육청,7669,서울특별시 강서구 등촌로51가길 26,/ 영일고등학교 (등촌동),남,일반고,N,일반계,,후기,주간,19740607,37.5472872620345,126.86205890011
고등학교,사립,7010215,영신여자고등학교,Youngshin Girls’ High School,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,(중계동/영신여자고등학교),여,일반고,N,일반계,,후기,주간,19871215,37.6525485061054,127.08350874514
고등학교,사립,7010214,영락고등학교,Youngnak High School,서울특별시교육청,8831,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),남여공학,일반고,N,일반계,,후기,주간,19590409,37.4765425944329,126.945416385602
고등학교,사립,7010212,영동고등학교,Young Dong High School,서울특별시교육청,6065,서울특별시 강남구 선릉로 742,(청담동/ 영동고등학교),남,일반고,N,일반계,,후기,주간,19720418,37.5213890143821,127.043739258782
고등학교,사립,7010209,양천고등학교,Yangcheon High School,서울특별시교육청,8108,서울특별시 양천구 신정로14길 13,(신정동/양천고등학교),남,일반고,N,일반계,,후기,주간,19840206,37.5083205987323,126.845202760621
고등학교,사립,7010208,양정고등학교,Yangchung High School,서울특별시교육청,7985,서울특별시 양천구 안양천로 1039,(목동/양정고등학교),남,자율고,N,일반계,,전기,주간,19050512,37.5353922607054,126.887734285049
고등학교,사립,7010206,신일고등학교,Shin-il High School,서울특별시교육청,1133,서울특별시 강북구 솔매로49길 20,(미아동/신일중고등학교),남,자율고,N,일반계,,전기,주간,19661013,37.627967222367,127.028403050284
고등학교,사립,7010205,신광여자고등학교,Shinkwang Girls’ High School,서울특별시교육청,4313,서울특별시 용산구 청파로 263,/ 신광여자고등학교 (청파동3가),여,일반고,N,일반계,,후기,주간,19530608,37.5428998795519,126.969447523164
고등학교,사립,7010204,숭의여자고등학교,Soongeui Girls’ High School,서울특별시교육청,6944,서울특별시 동작구 여의대방로36길 79,/ 숭의여자고등학교 (대방동),여,일반고,N,일반계,,후기,주간,19031031,37.507364139341,126.92924328346
고등학교,사립,7010203,숭실고등학교,Soongsil High School,서울특별시교육청,3445,서울특별시 은평구 은평터널로7길 6,(신사동),남,일반고,N,일반계,,후기,주간,18971010,37.5932748232178,126.902403937432
고등학교,사립,7010202,숭문고등학교,Soongmoon High School,서울특별시교육청,4126,서울특별시 마포구 숭문길 99,(대흥동),남,자율고,N,일반계,,전기,주간,19460828,37.5508908073511,126.945768932715
고등학교,사립,7010201,숙명여자고등학교,Sookmyung Girls’ High School,서울특별시교육청,6277,서울특별시 강남구 남부순환로 2807,/ 숙명여자고등학교 (도곡동),여,일반고,N,일반계,,후기,주간,19060522,37.4914753613052,127.052612582715
고등학교,사립,7010200,송곡여자고등학교,Songgok Girls’ High School,서울특별시교육청,2057,서울특별시 중랑구 양원역로 67,(망우동),여,일반고,N,일반계,,후기,주간,19721231,37.6066890425626,127.105145451077
고등학교,사립,7010199,송곡고등학교,Songgok High School,서울특별시교육청,2062,서울특별시 중랑구 양원역로 50,(망우동/송곡고등학교),남,일반고,N,일반계,,후기,주간,19861231,37.6058454355439,127.106463734951
고등학교,사립,7010198,세화여자고등학교,Sehwa Girls’ High School,서울특별시교육청,6548,서울특별시 서초구 신반포로 56-7,/ 세화여자고등학교,여,자율고,N,일반계,,전기,주간,19771230,37.5019964569165,126.994230013893
고등학교,사립,7010197,세화고등학교,Sehwa High School,서울특별시교육청,6548,서울특별시 서초구 신반포로 56-7,(반포동),남,자율고,N,일반계,,전기,주간,19861230,37.5019964569165,126.994230013893
고등학교,사립,7010196,성심여자고등학교,Sacred Heart Girls’ High School,서울특별시교육청,4361,서울특별시 용산구 원효로19길 49,/ 성심여자고등학교 (원효로4가),여,일반고,N,일반계,,후기,주간,19600126,37.534209370461,126.95459335968
고등학교,사립,7010195,성신여자고등학교,Sungshin Girls’ High School,서울특별시교육청,2840,서울특별시 성북구 동소문로26가길 80,(돈암동),여,일반고,N,일반계,,후기,주간,19360428,37.5942896306119,127.022407171613
고등학교,사립,7010194,성보고등학교,Sungbo High School,서울특별시교육청,8773,서울특별시 관악구 남부순환로156길 39,(신림동/성보고등학교),남,일반고,N,일반계,,후기,주간,19811231,37.4807283676946,126.920957326353
고등학교,사립,7010193,성남고등학교,Sungnam High School,서울특별시교육청,6946,서울특별시 동작구 대방동길 74,/ 성남고등학교 (대방동),남,일반고,N,일반계,,후기,주간,19380224,37.5052815748623,126.926615278225
고등학교,사립,7010192,선화예술고등학교,Sunhwa Arts High School,서울특별시교육청,4991,서울특별시 광진구 천호대로 664,(능동),남여공학,특목고,N,일반계,예술계열,전기,주간,19741201,37.5509798002896,127.087095159462
고등학교,사립,7010191,선정고등학교,Sunjung High School,서울특별시교육청,3327,서울특별시 은평구 서오릉로20길 19,/ 선정고등학교 (갈현동),남여공학,일반고,N,일반계,,후기,주간,19500522,37.6187045126614,126.909031611714
고등학교,사립,7010190,선일여자고등학교,Sunil Girls’ High School,서울특별시교육청,3322,서울특별시 은평구 갈현로29길 27,(갈현동),여,일반고,N,일반계,,후기,주간,19711227,37.6203042094228,126.911993073275
고등학교,사립,7010189,선덕고등학교,Sunduck High School,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/  선덕고등학교 (쌍문동),남,자율고,N,일반계,,전기,주간,19821003,37.6562750160952,127.026703057445
고등학교,사립,7010188,서울외국어고등학교,Seoul Foreign Language High School,서울특별시교육청,1489,서울특별시 도봉구 덕릉로66길 22,(창동),남여공학,특목고,N,일반계,외국어계열,전기,주간,19931005,37.6457807932104,127.0515086969
고등학교,사립,7010187,서울예술고등학교,Seoul Arts High School,서울특별시교육청,3011,서울특별시 종로구 평창문화로 70,/ 서울예술고등학교 (평창동),남여공학,특목고,N,일반계,예술계열,전기,주간,19530321,37.6057568225162,126.967890699043
고등학교,사립,7010186,서울세종고등학교,Seoul Sejong High School,서울특별시교육청,6348,서울특별시 강남구 광평로51길 36,/ 서울세종고등학교 (수서동),남여공학,일반고,N,일반계,,후기,주간,19581228,37.4903893469638,127.102796812957
고등학교,사립,7010185,서울미술고등학교,Seoul Art High School,서울특별시교육청,8802,서울특별시 관악구 남부순환로247길 26,(봉천동/서울미술고등학교),남여공학,일반고,N,일반계,,전기,주간,19710926,37.4766963066016,126.966748525059
고등학교,사립,7010183,서문여자고등학교,Suhmoon Girls’ High School,서울특별시교육청,6565,서울특별시 서초구 동광로12길 84,(방배동/서문여자고등학교),여,일반고,N,일반계,,후기,주간,19721229,37.4889197255873,126.984545759343
고등학교,사립,7010182,서라벌고등학교,Sorabol High School,서울특별시교육청,1745,서울특별시 노원구 한글비석로5길 18,/ (중계1동 313/ 서라벌고등학교),남,일반고,N,일반계,,후기,주간,19560305,37.6452565325417,127.075840635297
고등학교,사립,7010181,상일여자고등학교,Sangil Girls High School,서울특별시교육청,5282,서울특별시 강동구 천호대로219길 61,/ 상일여자고등학교 (상일동),여,일반고,N,일반계,,후기,주간,19791006,37.5485874781342,127.170823536325
